"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"AFG",2013,"Male",0.0654459897583795,0.0337526913476488,0.0243117995156231,0.0108807914859052,0.0298486392979442,0.0483281270911168,0.415900901930124,0.0631804508768811,0.0678213181155711,0.0436699279855707,0,15,19,3450,9.04004740215697,3450,9.04004740215697,0.123425990871094,0,2655.99296739402,0.00024473497841412,0,0,0.0707555384844761,0.00243309826125041,96.255,1548.16629202815
"AFG",2014,"Male",0.0633362367833585,0.033848839849827,0.0243878877523653,0.0109606350564504,0.0299418719959912,0.0484920598591648,0.393736197209065,0.0634075201985759,0.0680226597561197,0.0438255536139672,0,15,19,3759,9.48025176160635,3759,9.48025176160635,0.112164670390367,0,2730.2447458966,0.000231240055071345,0,0,0.0997544915262315,0.00789013595344465,104.8761,1658.59298984068
"AFG",2015,"Male",0.0618615026784634,0.0342632954438339,0.0246948462924478,0.0111485899510713,0.0303181675244837,0.0491173146984132,0.381572088293344,0.0642342561261635,0.0688669221796409,0.0443975612345731,0,15,19,4015,9.72792474661756,4015,9.72792474661756,0.096309772870959,0,2560.3259069306,0.000222195415866032,0,0,0.127049709472551,0.00594377781819027,112.0185,1767.01317930182
"AFG",2016,"Male",0.0629293403156307,0.0362347868225307,0.0261252369774682,0.0118468512558405,0.0320736879465412,0.0519804275565566,0.384874597197755,0.0679882915250312,0.0728419206362379,0.0469922923452807,0,15,19,4196,9.92306503571147,4196,9.92306503571147,0.0818614689272249,0,2230.21672064312,0.000447152872864999,0,0,0.122875385687144,0.000928559933893929,117.0684,1843.11924456956
"AFG",2017,"Male",0.0719952355303099,0.0429033706992091,0.0309459967382654,0.0141005659310555,0.0379891363192442,0.06159495847612,0.432572101974146,0.0805731917142138,0.0862660914454182,0.0556942826959396,0,15,19,4360,10.0169838160233,4360,10.0169838160233,0.0810700309326606,0,2011.94320157362,0.000508142364101343,0,0,0,0.00378689517931672,121.644,1893.18365265508
"AFG",2018,"Male",0.0725510600481933,0.0443376880656504,0.0319956682774518,0.0146601911300807,0.03927256969183,0.0637080797523942,0.423216870734093,0.0833404014410029,0.0891761390753112,0.0576153732951098,0,15,19,4469,9.98113635348644,4469,9.98113635348644,0.0793455210846902,0,2011.71044079366,0.000255033068554314,0,0,0,0.000525404335638842,124.6851,1892.35044443872
"AFG",2019,"Male",0.0708211933863941,0.0441138404698088,0.0318504047869487,0.0146847758328863,0.0390875928183802,0.0634442066550831,0.408311914618143,0.082995015518634,0.0887559743002035,0.0573863174804781,0,15,19,4572,9.9457065468622,4572,9.9457065468622,0.0690651851675582,0,1849.10223281523,0.000495161439303326,0,0,0.0284544071756418,0.000534010350536705,127.5588,1922.53327079595
"AFG",2020,"Male",0.0691923628912495,0.0436164741285241,0.0315047229563696,0.0146133800341401,0.0386558935779054,0.0627775379369298,0.39057389301273,0.0821248561400263,0.0877798801150408,0.056793125057414,0,15,19,4641,9.84925777047871,4641,9.84925777047871,0.0661651172917274,0,1849.10223281523,0.000480303940530309,0,0,0.0552030689620342,0.00051938395537914,129.4839,1919.61933551465
"AFG",2021,"Male",0.0688227829357365,0.0434471788636893,0.0313949943213994,0.0146323538717193,0.0385156011278971,0.0625760829873075,0.385749369195877,0.081849353328819,0.0874668090308965,0.0566145441260857,0,15,19,4699,9.7024741818213,4699,9.7024741818213,0.0647993730882231,0,1849.10223281523,0.000475180727533715,0,0,0.0631416045611895,0.000514771833627032,131.1021,1935.86653462996
"AGO",2000,"Male",0.0378282701673274,0.0271053290680012,0.0198081093067753,0.00575334276451676,0.0241812801055778,0.0388799770166666,0.470360238026861,0.0509631667221556,0.0550672435989336,0.0356898489103814,0,15,19,4161,24.2633847840492,4161,24.2633847840492,0.12272952885607,152.521656435582,1652.08963146283,0.00172983492230407,0,0,0.109122966011814,0.000780864522615637,116.0919,2198.8286407354
"AGO",2001,"Male",0.0406566650571248,0.0291942467095562,0.0213415089523416,0.00629317225174278,0.0260562778194057,0.0419156085206213,0.497226303828761,0.0549044275712142,0.0593285793863622,0.0384580960875591,0,15,19,4304,24.0913965151121,4304,24.0913965151121,0.119490756770738,151.151553214437,1564.64876371686,0.00218844904713977,0,0,0.0613415668974112,0.00160434110002156,120.0816,2283.81907719488
"AGO",2002,"Male",0.0432165220384366,0.0310905704293788,0.022748937415421,0.00681230544937586,0.027772059317218,0.0447133388975246,0.525956601529754,0.0584519538869313,0.0632323251930992,0.0410066147164085,0,15,19,4466,24.0123095040564,4466,24.0123095040564,0.105672141736867,138.408427947825,1367.28436660011,0.00285552157775704,0,0,0.0263942420321716,7.68657796565494e-05,124.6014,2412.79144489721
"AGO",2003,"Male",0.045492372595771,0.0327795471139757,0.0240243771534822,0.0073092857608189,0.0293197135677223,0.0472643168462899,0.537977024024754,0.061572348472563,0.0667592907903611,0.0433250910743047,0,15,19,4622,23.8945992359323,4622,23.8945992359323,0.0997311669304502,133.064471296952,1297.00422250705,0.0037224722928851,0,0,0.000580433525920395,0.000142559850701434,128.9538,2488.32885032005
"AGO",2004,"Male",0.0467577053647278,0.033735336375587,0.0247839757964239,0.00766463251467767,0.0302304043170949,0.0488146548168385,0.508979902703027,0.0632793662737327,0.0688419196784213,0.044720676562788,0,15,19,4729,23.5545306163695,4729,23.5545306163695,0.116533431667313,154.831123374152,1564.21312371281,0.00451227808035352,0,0,0.000144899879919113,0.00100081596909615,131.9391,2409.72682209449
"AGO",2005,"Male",0.0481940505494626,0.0348080173568516,0.0256491882538993,0.00806576956326666,0.0312632038891867,0.0505861546055543,0.487051984592088,0.0651752447287355,0.071207727658478,0.0463124885949579,0,15,19,4828,23.2156258222626,4828,23.2156258222626,0.126055414856647,165.110102634071,1742.70587464735,0.00554595529963363,0,0,8.48000512402317e-05,0,134.7012,2351.68640473822
"AGO",2006,"Male",0.0496257179721645,0.0358710138990479,0.0265241749711013,0.00848304380556806,0.0323029749165399,0.0523898505398319,0.504609511003797,0.0670355636147135,0.0735918949265095,0.0479244988672189,0,15,19,4910,22.8446990080805,4910,22.8446990080805,0.0949556278348135,168.466417905962,1209.08663063654,0.00661657866678639,0,0,6.95489819074934e-05,0,136.989,2477.80502784569
"AGO",2007,"Male",0.0509344930461266,0.0368321899539106,0.0273494114864033,0.00890132828518097,0.0332753361792018,0.0541151565521576,0.433163141105463,0.068686554179718,0.0758248386891036,0.0494482191173363,0,15,19,4933,22.2354961401985,4933,22.2354961401985,0.150240638168679,229.485300584276,2046.97092422387,0.00749384569336382,0,0,7.60762537520704e-05,0.00365877128960229,137.6307,2144.80429211463
