"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"AFG",2020,"Both",47.0369803392854,245.498438532152,97.785019197012,172.291977717143,153.704572426873,1.70156521266339,92.7764367803207,538.713640781426,163.280381465356,302.599385913773,100.288002962751,5,9,2678,2.36938761705203,2682.57067303587,2.37343156630251,283.408873409184,0,1775.63981629279,0.053359421326276,0,1775.63981629279,0.866416445761396,70.4712708073724,4.57067303586668,0,0,410.070348600738,2.07736244405686,121.849,72.0382,192.980303127283,181.662700152871
"AFG",2021,"Both",44.2698177432873,232.357231542299,93.0515379705889,169.822160612395,143.024109234348,1.54151824144236,90.0108540179556,550.494951315393,122.623232497989,303.608943805451,99.6614004702868,5,9,2619,2.25105022953458,2720.73510981261,2.3384923228127,283.408874146511,0,1775.63981629279,0.0545614854187732,0,1775.63981629279,1.04821782028069,182.744732467765,101.735109812607,0,0,401.035932588656,2.03159533795816,119.1645,70.4511,144.927812539226,169.039511269165
"AGO",2000,"Both",139.774347900467,1989.16165236288,276.220448764791,66.7764325969946,1506.11391062042,2248.70178206596,40.1400999490105,95.7042734590863,7179.07590497849,223.33927099947,119.338472370977,5,9,14879,29.7313201810022,17155.6520792517,34.2805420311922,312.344873536419,0,865.2132826881,0.0193110913198417,0,865.2132826881,48.624551904161,2636.81665813168,2276.65207925172,0,0,266.525454647506,6.99394496339073,676.9945,400.2451,7313.51971994193,1534.31917026574
"AGO",2001,"Both",154.898483232293,1997.98393416846,283.003235650214,74.7278192031076,1505.14195601984,2265.37678603708,47.0746267812942,104.750082763648,7108.21566186784,245.244081097017,128.30154340931,5,9,14795,28.7788968825067,15501.5385053263,30.1532394839467,299.345625632045,0,815.552600439504,0.0185779441905108,0,815.552600439504,58.7483928944744,983.744916767759,706.538505326267,0,0,238.283403597402,6.69795620447148,673.1725,397.9855,7227.89800604012,1530.48431001943
"AGO",2002,"Both",174.869966740242,2026.7599499059,294.518333467928,85.3301080200551,1527.04101680896,2304.96201726922,56.6853789270331,116.890067597745,7042.11443717986,275.477120721039,139.364145766245,5,9,14647,27.7172720601132,15618.4063527992,29.5555143050411,267.980234080056,0,709.030735921423,0.0165749570804585,0,709.030735921423,71.684999571539,1187.2505840767,971.406352799243,0,0,46.7507783151981,0.727214351525572,666.4385,394.0043,7065.01556075355,1532.00699050053
"AGO",2003,"Both",195.472699977446,2036.06787842259,303.62576620349,96.854329061069,1502.03758487943,2288.28677200833,68.3798851728565,130.00024807213,6832.78970616671,308.252633982194,150.369576451614,5,9,14426,26.5350444544272,14976.3266730094,27.5473099980819,255.707019497725,0,671.564176993949,0.0160139965321495,0,671.564176993949,84.7485101388761,716.60343940297,550.32667300945,0,0,5.76708930724313,1.36353426478011,656.383,388.0594,6836.16875413985,1502.78039378694
"AGO",2004,"Both",212.405330742182,2037.58086681424,313.359505970822,107.677470582892,1388.42890492593,2301.53192911287,82.5932855694695,145.478468374889,6487.13502171712,344.132012584443,162.281342622993,5,9,14120,25.2129617764351,13993.2615294848,24.9866549625042,305.882181326476,0,813.178226917238,0.0195683283439882,0,813.178226917238,99.0086685446045,1.02189125244901,-126.738470515243,0,0,1.47390913911397,3.27074020425663,642.46,379.828,6489.31558311375,1388.89560624507
"AGO",2005,"Both",227.765496865951,2042.46031166662,327.872974195228,119.169873552633,1284.72659344574,2257.73257461837,100.620040764708,166.085141559338,6118.10932502221,389.462420676553,176.572590329879,5,9,13762,23.811348299788,13675.0146370575,23.6608441017058,337.536115348179,0,910.233373471235,0.0221490321891183,0,910.233373471235,114.829428648497,11.1917186108273,-86.9853629425147,0,0,0.880031752741406,0,626.171,370.1978,6118.50058172844,1284.80875247047
"AGO",2006,"Both",243.939960036997,2048.7281352747,349.028541468941,132.739737654525,1292.126626581,2091.66251044789,123.704099309442,194.454159287664,5798.62249857657,448.483223933966,194.556580711623,5,9,13386,22.3915211695601,13340.0725855824,22.3146957794365,258.5776707292,0,600.411882143489,0.0174442498144476,0,600.411882143489,133.218288072663,29.4966407980626,-45.9274144175975,0,0,0.733912699156028,0,609.063,360.0834,5798.94043642417,1292.19747374489
"AGO",2007,"Both",260.54212057853,2021.55457605198,372.26635402727,148.888775738884,1093.35136037168,1882.87929916063,152.250970272542,232.30022616599,5444.87383834046,519.664401547007,216.321160573321,5,9,12979,20.9359351522773,12926.6307355796,20.851460267935,412.167734129279,0,1048.64382865943,0.0287047040461987,0,1048.64382865943,151.14515592115,5.5199242223426,-52.3692644204471,0,0,0.808735535806311,12.0961029426806,590.5445,349.1351,5450.29298855833,1094.4395463313
"AGO",2008,"Both",278.794686136371,1993.64783548953,400.488431939511,168.454611574631,1110.14762129232,1529.52559682338,187.977302967838,283.922959028953,5192.11275353315,606.014272742437,245.979847100528,5,9,12569,19.5031996694491,12534.8373428403,19.4501897940553,356.233477988296,0,993.904332174579,0.0255960182177491,0,993.904332174579,169.738400547982,10.3491443879203,-34.1626571597311,0,0,0.639791561061319,0.810609726384331,571.8895,338.1061,5192.7119671637,1110.2757416969
