"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"AFG",2013,"Female",0.0559095355701786,0.0992767037791925,0.0168628163570307,0.0270005944326753,0.0503042928464772,0.0517420122711222,0.0806553222183308,0.103226711566681,0.268643520937146,0.0145569366000289,0.114438927254172,15,19,5182,14.1539057149293,5182,14.1539057149293,0.117076347453335,0,3216.50076408604,0.000306278713629404,0,0,79.7432174682617,4.16619491577148,245.6268,534.92081933854
"AFG",2014,"Female",0.0560930301386954,0.0977607020376111,0.016899550154042,0.0275527316503925,0.0499039215571803,0.0522758193076419,0.0802852379596995,0.113094441127698,0.271735736786045,0.0147155778794526,0.115027762895078,15,19,5979,15.7292523713645,5979,15.7292523713645,0.10435042444301,0,3306.42227563378,0.000305064063453325,0,0,129.719619750977,9.45672035217285,283.4046,676.191663502504
"AFG",2015,"Female",0.0561123811397816,0.0963370626360884,0.0169632314143804,0.0281403121664397,0.0494367453348236,0.0528469440337786,0.0799851678649499,0.127154648290556,0.274565141760972,0.0148858005985939,0.115808923125253,15,19,6734,17.029676091671,6734,17.029676091671,0.0874566106242514,0,3100.64459396206,0.000307031010132023,0,0,187.592727661133,23.3204193115234,319.1916,856.259401588601
"AFG",2016,"Female",0.0558762432815249,0.0951012590906836,0.0170661670793538,0.0287672364583974,0.0488698007696553,0.0534681642244778,0.0798176607946378,0.138816972405051,0.277110348241949,0.0150731583215877,0.116858284254858,15,19,7135,17.6475942783135,7135,17.6475942783135,0.072552427542043,0,2700.87077567242,0.000622277535780959,0,0,192.132171630859,1.44468212127686,338.199,990.459098110039
"AFG",2017,"Female",0.0554323721310989,0.0940169145064838,0.0172033402876094,0.0294207178402454,0.0482191355924223,0.0541283560998477,0.0797576260259127,0.144809740585504,0.27941739933258,0.0152708492974851,0.11814192427905,15,19,7336,17.6543887207591,7336,17.6543887207591,0.0638656682555672,0,2436.53387814078,0.000315955766192733,0,0,80.2016448974609,9.07384872436523,347.7264,1062.32425693526
"AFG",2018,"Female",0.0549246378121519,0.0929587114026899,0.0173497028202907,0.030070254538776,0.047546058201714,0.0547606246867949,0.0796756544418238,0.143279584667982,0.281293706859615,0.0154580799858174,0.119494866781316,15,19,7490,17.5261456211094,7490,17.5261456211094,0.0625477079387172,0,2436.25199666152,0.00064040986231188,0,0,95.5525283813477,2.70127058029175,355.026,1073.16408916318
"AFG",2019,"Female",0.0542603882149885,0.0920610090814195,0.0175225886349927,0.0307508889832921,0.046831583187612,0.0554502634301134,0.0797142791672942,0.145200708025529,0.283228499850814,0.015663121659589,0.121023663677574,15,19,7449,16.9795079484386,7449,16.9795079484386,0.0576468025326624,0,2239.32774587088,0.000646203554119548,0,0,123.161003112793,4.72993469238281,353.0826,1081.60007408217
"AFG",2020,"Female",0.0535937950336351,0.0913906209694047,0.0176962640594826,0.031401149945632,0.0462417517989633,0.0561197158056339,0.0798176458373593,0.141177188055176,0.285175961320201,0.0158677733147459,0.122500890912994,15,19,7357,16.3566349882768,7357,16.3566349882768,0.0583676814008158,0,2239.32774587088,0.00064956154595648,0,0,158.736434936523,4.81518125534058,348.7218,1038.64057252193
"AFG",2021,"Female",0.0530287184114056,0.0908058950360322,0.0178524735546845,0.0320082249634509,0.0457942390100683,0.0567267250085992,0.0798789074569679,0.138043321079055,0.286962404684403,0.0160597757523446,0.123819105094049,15,19,7357,15.9036846554607,7357,15.9036846554607,0.0583676814008158,0,2239.32774587088,0.00065252854812398,0,0,202.021896362305,4.81649446487427,348.7218,1015.58471317861
"AGO",2000,"Female",0.0670925390826239,0.0188034451217697,0.00397573695073847,0.015392058138746,0.0298872667615592,0.0164479093496182,0.0206397731414611,0.59618466530758,0.0908250876307496,0.00532290353290262,0.0311730789535053,15,19,4712,27.1950364529803,4712,27.1950364529803,0.0944010076383188,104.678993357724,1339.58454853832,0.00985452839042704,0,0,156.856582641602,1.77832496166229,223.3488,2809.22214292932
"AGO",2001,"Female",0.0681929190219215,0.0198571746899795,0.00425099887429907,0.0165748697230899,0.0308780472620773,0.0177026670904088,0.0218975237503408,0.583648833093487,0.0972061234856604,0.00576287415266019,0.0333810639523056,15,19,4743,26.2790821298385,4743,26.2790821298385,0.0897141298398012,104.458715764654,1268.48434617998,0.0109327750639684,0,0,109.707672119141,2.61406397819519,224.8182,2768.24641536241
"AGO",2002,"Female",0.0687954764765681,0.0209706984438473,0.00454671777100154,0.0181426625997572,0.0317604663708772,0.0190482981915243,0.0235615152432161,0.575615793389696,0.10314327838044,0.00646528140784459,0.0357803536779259,15,19,4718,25.1315126942109,4718,25.1315126942109,0.0796607714593936,96.3012959403345,1108.28991435685,0.0125086865879083,0,0,68.6863708496094,0.102158792316914,223.6332,2715.75531321259
"AGO",2003,"Female",0.0687417422595027,0.0221077093098503,0.00485544297775295,0.0201946750406805,0.0324346551926487,0.0204588634956438,0.0257080389107066,0.560622570681663,0.108313245604058,0.00752416338446962,0.0383238394931951,15,19,4655,23.8631839105072,4655,23.8631839105072,0.0768293790374705,92.7565575389158,1051.26973506843,0.0138856746123583,0,0,0.834880173206329,0.192036613821983,220.647,2609.69806652314
"AGO",2004,"Female",0.067865026266001,0.0232431781972627,0.00516785825960406,0.0227851404938678,0.0327840174643168,0.0218875622486414,0.0283961049496223,0.526459509228206,0.112366164599892,0.00904385480737815,0.0409420563153943,15,19,4577,22.6252772639648,4577,22.6252772639648,0.0934563599597527,107.383707386126,1268.02043114526,0.0156031672100605,0,0,0.251154482364655,2.89618897438049,216.9498,2409.6051737375
"AGO",2005,"Female",0.0662702340378819,0.0243202680256628,0.00546554321548193,0.0258960817707302,0.0327697424716961,0.0232600899713284,0.0316083006211871,0.496940303291403,0.115095925551031,0.0111211705615446,0.0434855307078646,15,19,4452,21.2596671446927,4452,21.2596671446927,0.105994297925847,113.772373894052,1412.9344093151,0.0177725118483412,0,0,0.135325938463211,0,211.0248,2212.37823025333
"AGO",2006,"Female",0.064073641656902,0.0252608690383423,0.00572413288169648,0.0293765081639688,0.0323576792452164,0.0244745904059837,0.0351956794147089,0.503586396583675,0.116377653582563,0.0137715869673839,0.0457514823053824,15,19,4298,19.8679329004642,4298,19.8679329004642,0.0841081455129323,121.728943520335,978.687549555418,0.0199416342412451,0,0,0.113905049860477,0,203.7252,2164.41433251663
"AGO",2007,"Female",0.0610085308986868,0.025921902961633,0.00590389015657073,0.0332494699779843,0.0313735087095045,0.0253645652007085,0.039159018082601,0.437942832685594,0.115330120917049,0.0172271229279655,0.0474392422182302,15,19,4157,18.6285457408579,4157,18.6285457408579,0.13874445389801,161.852670844261,1658.56581120899,0.0213353413654618,0,0,0.130119204521179,9.8861665725708,197.0418,1820.52835547401
"AGO",2008,"Female",0.0574122609766812,0.0262501069815584,0.00599506709656162,0.0372822607696999,0.0299434455768824,0.0259014995781748,0.043186587720052,0.44299243218397,0.112525734410489,0.0213860829023348,0.0484560494753535,15,19,3983,17.327125267316,3983,17.327125267316,0.125044380947141,108.234228796634,1526.81853127885,0.0236240913811007,0,0,0.103326626121998,0.627012610435486,188.7942,1764.43885738875
