"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"MRT",2003,"Both",0.0341200462900665,0.152953523201096,0.0314119142755628,0.0377547802659254,0.124167462387481,0.0542357704920288,0.043217008810125,0.0612419195074145,0.259173762797126,0.0382106028332131,0.0875518147356272,5,9,876,10.2117003494497,876,10.2117003494497,0.0309146068322885,0,162.377501402385,0.0180188163052143,0,162.377501402385,0.00885554648516365,0.0342113299648254,51.5978477301146,0,0,0.000607622951973169,0.00137228817008355,39.858,23.5644,227.486619498346,108.98648059652
"MRT",2004,"Both",0.0347865908771901,0.152419405576354,0.0320832122883486,0.0383568400286014,0.127326765392261,0.0506327780229573,0.0454384399432229,0.0630947874559642,0.26715540747839,0.0398964563531698,0.0880265337103346,5,9,871,10.0336441086397,871,10.0336441086397,0.0241748667388038,0,125.173589609214,0.0140626090161225,0,125.173589609214,0.00969162995594714,0.0269162861784555,78.2750080613192,0,0,0,0,39.6305,23.4299,232.692359913678,110.901612656659
"MRT",2005,"Both",0.0349478508024014,0.152638872084599,0.0325443905089741,0.0378886819822357,0.118929129662643,0.0573456658806749,0.0474212623828882,0.063119181823625,0.285394377991128,0.0405728348073375,0.0868924643503095,5,9,861,9.80959799254319,861,9.80959799254319,0.0326730635550581,0,171.639308051035,0.0190060414022931,0,171.639308051035,0.0096322241681261,0,0,0,0,0,0,39.1755,23.1609,245.724559450361,102.397980639535
"MRT",2006,"Both",0.035517953148522,0.15514242043534,0.033568940177843,0.0379879302512651,0.119557430753144,0.0537424561462376,0.0503130916716356,0.0640768723587746,0.267832922163361,0.0424552122709098,0.0861032975321966,5,9,848,9.53626564939153,848,9.53626564939153,0.0265583217013573,0,135.66240425808,0.0154603472966426,0,135.66240425808,0.00957489438450229,0.0168390527693316,-13.3014453170017,0,0,0,0.000729204235579449,38.584,22.8112,227.288057408689,101.458685381783
"MRT",2007,"Both",0.0364636125676802,0.15606631527896,0.0341045874356318,0.0384255406762859,0.11813386198593,0.056885612921134,0.0532412325369554,0.0642419495126862,0.266407879092847,0.0441602226926981,0.0844447389378828,5,9,833,9.23761296688022,833,9.23761296688022,0.0229421496982787,0,114.145485560138,0.0133549793253672,0,114.145485560138,0.0103912582870016,0.0133837103093433,-10.6550925106307,0,0,0.000389857663417605,0.000317470403267712,37.9015,22.4077,222.074843053738,98.4751612797239
"MRT",2008,"Both",0.0374065182906924,0.156696286138234,0.034559309989151,0.0390655374006767,0.11347558658601,0.0601602097425906,0.0562922263127736,0.0647181559597846,0.262226418524837,0.0462899848888553,0.0829526345978831,5,9,815,8.89953826797828,815,8.89953826797828,0.0251249614410802,0,121.455530141202,0.0146152826035658,0,121.455530141202,0.0103448275862069,0.0106873425412242,-8.0774223946504,0,0,0,0,37.0825,21.9235,213.714531097742,92.4826030675983
"MRT",2009,"Both",0.0383573890538185,0.156745082831309,0.0350339920896684,0.0400026469463114,0.111118759219084,0.0593715881279755,0.0596614424600318,0.0660893153998622,0.258963893073037,0.048928424832678,0.0823247513484268,5,9,797,8.51520945461072,797,8.51520945461072,0.0243918539108228,0,116.370869673165,0.0141915350841423,0,116.370869673165,0.0102896343992924,0.0085307021055943,8.27186787101143,0,0,8.05553587809497e-05,0.000109968843307567,36.2635,21.4393,206.43355336725,88.5785274508743
"MRT",2010,"Both",0.0400540544040823,0.155329173872341,0.0349424494395041,0.0413932769013777,0.108779374607954,0.059151537695539,0.0632510748440098,0.0668324433578702,0.255257265396178,0.0506127690175279,0.0819767519382169,5,9,781,8.09768743386892,781,8.09768743386892,0.0253830432879453,0,118.897635700114,0.0147654097643873,0,118.897635700114,0.0102389078498293,0.00679787738762458,19.7568176906851,0,0,0,0,35.5355,21.0089,199.355924274415,84.9566915688118
"MRT",2011,"Both",0.0423012056312625,0.151737764905233,0.0342621495252486,0.0430829663929517,0.103526179858442,0.0636419533705991,0.066800874057707,0.0668232246103773,0.247946300594357,0.0515426628076392,0.0811667133341325,5,9,768,7.66535563655314,768,7.66535563655314,0.0310963278415689,0,145.600044754216,0.0180978163934897,0,145.600044754216,0.0101817093989772,0.00539444033776127,22.6858397659793,0,0,0.000495527333741517,0,34.944,20.6592,190.517165319429,79.5475241038082
"MRT",2012,"Both",0.044995505343156,0.149820596009888,0.0337585133660156,0.0447959678197567,0.107783790460315,0.0617971478657107,0.0709236404944513,0.0666084971131721,0.250361774246974,0.0520785405751762,0.0811086668175399,5,9,758,7.23470516974272,758,7.23470516974272,0.0221451800068775,0,99.7335529569545,0.0128851548071662,0,99.7335529569545,0.00930393346886332,0.00426818824814466,4.41782617669977,0,0,0.000250058163959312,0,34.489,20.3902,189.821691342823,81.7205480591243
