"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"NAM",2011,"Male",13.2395677947737,18.5947769024996,14.4887091746723,23.1187996054372,17.9278197632171,30.8848839081948,2.69945040989444,37.2965223463287,39.7403509088005,25.7537935493203,0,15,19,259,10.2829210699138,259,10.2829210699138,19.03165768262,0,225.371067008126,12.1994798016111,0,0,0.0249722255478976,3.9992159270822,7.2261,2.74205482903287
"NAM",2012,"Male",12.8475015699632,18.2664332401346,14.2676595335575,22.9062699773108,17.6462294522787,30.4386683369538,2.25001907518492,36.6360590043878,39.1155397819063,25.3748269703617,0,15,19,250,10.113438198962,250,10.113438198962,16.6002902418362,0,227.737595590706,13.6250970985486,0,0,0.0254057175754822,0,6.975,2.25024775182035
"NAM",2013,"Male",12.3866385272402,17.9048969620026,14.0091046825938,22.4973075534356,17.3206909802185,29.9015394557536,1.9715173027244,35.9123867186921,38.391650979035,24.9265420957284,0,15,19,244,9.96326956669367,244,9.96326956669367,14.9603201613926,0,228.588291946762,13.7401643957296,0,0,0.0772401854537364,0,6.8076,1.97214160019547
"NAM",2014,"Male",11.8633191723075,17.4940969279287,13.7062541045696,21.9547182519381,16.9420609654404,29.265892842458,1.7479598963422,35.0991907708321,37.5472166335428,24.3986719162409,0,15,19,237,9.82248375951743,237,9.82248375951743,13.645015752049,0,228.533012217868,13.2044481617698,0,0,0.131154604580785,0,6.6123,1.74892774413428
"NAM",2015,"Male",11.3754780663127,17.18140274505,13.4740400070789,21.5041396785223,16.6528174492019,28.7781054422529,1.67184089461067,34.4943197858245,36.8979241184495,23.9955399571625,0,15,19,231,9.61934820401916,231,9.61934820401916,12.2117313402159,0,208.16148075095,12.6560690637627,0,0,0.106591451555499,0,6.4449,1.67261269640808
"NAM",2016,"Male",10.971893802007,16.8272678421556,13.2049627878288,20.9686805707446,16.3193635524455,28.2083364731455,1.4688687262521,33.8111988220721,36.1516852250921,23.5249223336955,0,15,19,225,9.38267741798795,225,9.38267741798795,11.702390236354,0,221.138191912438,11.8404296282071,0,0,0,0,6.2775,1.4688687262521
"NAM",2017,"Male",10.6746654448468,16.5044582215952,12.9559106747526,20.4474968057028,16.0106391205225,27.6768059775456,1.48826306883591,33.1851166455325,35.4641711986549,23.0890078282558,0,15,19,220,9.15611735475492,220,9.15611735475492,11.6377664455906,0,212.188930382636,10.8385692371205,0,0,0.0271293310444519,0,6.138,1.4884466168405
"NAM",2018,"Male",10.3423915521401,16.0037220202003,12.5628197444585,19.6823487851299,15.5241461577891,26.8329485207842,1.33528169195429,32.1931529469034,34.386623855775,22.3943558194022,0,15,19,213,8.93943128368373,213,8.93943128368373,10.9909956775992,0,216.378676690402,10.7365550275022,0,0,0.0146582003617559,0,5.9427,1.33537358948308
"NAM",2019,"Male",10.1430985192803,15.5249192534282,12.1855973105406,18.9441270041383,15.0572982647797,26.0208619783523,1.36287321015831,31.2361686554285,33.356056200048,21.7252801996362,0,15,19,207,8.72454875255402,207,8.72454875255402,10.4554207933853,0,195.86481292277,10.9620654445042,0,0,0.0262331663201359,0,5.7753,1.36304594934232
"NAM",2020,"Male",9.89277530127172,14.9708465919742,11.749936627126,18.175562071846,14.5183745616529,25.086693780309,1.30214012715941,30.123941072765,32.1655661515606,20.9504720764076,0,15,19,200,8.49795265625439,200,8.49795265625439,10.3391332810894,0,195.86481292277,10.724558356838,0,0,0,0,5.58,1.30214012715941
"NAM",2021,"Male",9.79166866357618,14.6288915250931,11.4821526578875,17.7050667967555,14.187090779873,24.5133545279891,1.30660245311106,29.4363305842677,31.4344158273454,20.4735519080371,0,15,19,196,8.30945229770022,196,8.30945229770022,10.5862904400152,0,195.86481292277,10.4297514686989,0,0,0.0248323673505854,0,5.4684,1.30676801506715
"NER",2000,"Male",119.407137443233,92.2919992011524,65.3874121195706,65.7782116800498,81.3903760025144,132.171410333586,671.798668877901,173.551914534294,182.420646467907,114.36759775016,0,15,19,1955,15.6938157939722,1955,15.6938157939722,255.182272590655,0,1078.05159328442,0.987738951972206,0,0,0,0.264614047002465,54.5445,671.889610785342
"NER",2001,"Male",121.893334024299,95.2217105865527,67.6366059287794,68.7048692774972,84.1791368019975,136.904853223072,680.938595814318,179.365577292814,188.6380786461,118.36194719949,0,15,19,1989,15.5726680211566,1989,15.5726680211566,244.889263538081,0,1025.66558732082,1.94396670482682,0,0,0.105326187681342,0.216734774490978,55.4931,681.048871960618
"NER",2002,"Male",123.332886105512,97.9284022459102,69.8213826891006,72.2437539509244,86.8830505766472,141.607566384212,680.377247360773,184.931775089695,194.647866762979,122.27959544395,0,15,19,2019,15.4143224915617,2019,15.4143224915617,238.983408330477,0,997.570796314992,2.84998150298278,0,0,2.58888849240092,0.524195064437536,56.3301,681.42793686321
"NER",2003,"Male",124.7615901896,100.961031971312,72.2781563820994,76.5005033563265,89.9218102909378,146.904596708471,707.201447875799,191.179183377151,201.405963556083,126.704341519684,0,15,19,2050,15.2437469635231,2050,15.2437469635231,207.628255922895,0,854.71342393942,3.71730464543456,0,0,0,0.835814204205226,57.195,707.489901587545
"NER",2004,"Male",124.368842892538,102.555006748818,73.6843646344131,79.7420279542945,91.6520329402515,150.045080630855,690.466945022655,194.65691155406,205.245842237164,129.311287474189,0,15,19,2053,14.857795015102,2053,14.857795015102,206.789125159669,0,850.61524399687,4.48253275109171,0,0,0,0,57.2787,690.466945022655
"NER",2005,"Male",124.770744048195,104.522917878751,75.2839973284744,82.8932106992515,93.6236544870133,153.500024470744,695.964051885236,198.695957752136,209.650151833027,132.267960116451,0,15,19,2064,14.5068339409017,2064,14.5068339409017,186.702551201811,0,763.003747687314,6.0883882298849,0,0,0.0363900690230067,0,57.5856,695.97632253757
"NER",2006,"Male",126.508859104706,107.027465083653,77.1269631890273,85.5438989303491,95.9014679715772,157.296355720137,702.249281252353,203.482336529556,214.782140897556,135.645980739216,0,15,19,2088,14.1992107251032,2088,14.1992107251032,173.420211860077,0,706.281441416234,8.50996709487601,0,0,0,0.505071626916996,58.2552,702.419191215803
"NER",2007,"Male",129.888283896754,110.466250656134,79.5389707122285,88.2001649039555,98.8899834819715,162.140217872186,721.737111979901,209.847143034582,221.534932203307,140.013356126753,0,15,19,2132,13.9979955592841,2132,13.9979955592841,158.459009417169,0,641.621406563486,10.1308061669663,0,0,0.741236237235748,0.412533310856042,59.4828,722.127904280928
"NER",2008,"Male",133.179525731171,113.495351589501,81.5987038665469,90.0333092078557,101.442886733642,166.205198466105,729.235677911495,215.321427169695,227.324542340137,143.742873415629,0,15,19,2168,13.6991449875004,2168,13.6991449875004,152.824766188084,0,610.4714741049,12.5694531074671,0,0,0.149325132517818,0.876959140150873,60.4872,729.581045786463
"NER",2009,"Male",137.682082362412,117.360092865668,84.2428929087165,92.2801531046788,104.722139315319,171.443885150381,750.872135532688,222.352840780674,234.74408897154,148.486017279604,0,15,19,2220,13.4693959226305,2220,13.4693959226305,139.920510201663,0,555.139393639158,15.3299548270943,0,0,0.187520855536689,0.375685844025198,61.938,751.062677664153
"NER",2010,"Male",142.703065108624,121.828993658654,87.3480164298376,95.0437569620317,108.571981841539,177.65240800741,765.419454906384,230.595697400286,243.432425005927,154.02932727436,0,15,19,2281,13.2523902412065,2281,13.2523902412065,137.769776871512,0,546.104479260174,15.9464429821589,0,0,0.0375313051610832,0.621122246117659,63.6399,765.640538580095
"NER",2011,"Male",146.691280891667,125.807401410706,90.1335220536326,97.5216294753133,112.020305664123,183.249508778956,762.60514788015,237.998175996167,251.210088577265,158.999923904464,0,15,19,2328,12.9244886897589,2328,12.9244886897589,139.45457930453,0,555.827535545606,20.2738666693099,0,0,0.0753959290159972,1.95917346469837,64.9512,763.2722141542
"NER",2012,"Male",152.951877273622,132.003546801744,94.5443719279132,101.858965653446,117.483558208004,192.195461119764,781.830859518937,249.69488092181,263.498440356288,166.827209277249,0,15,19,2419,12.8214396094262,2419,12.8214396094262,133.748099571124,0,532.976607688432,22.3140883026373,0,0,0.302001666669464,9.74663940079189,67.4901,785.092169737442
"NER",2013,"Male",159.775957005933,139.24123646945,99.7349023552861,107.208637406785,123.914466020376,202.773602437714,794.468073381702,263.454784601601,277.94279817838,176.020399492604,0,15,19,2506,12.6691826771096,2506,12.6691826771096,133.009196850835,0,527.25437956946,25.2501432348213,0,0,1.06367015752382,2.14213240698478,69.9174,795.48569911764
"NER",2014,"Male",166.078687399009,145.75597613888,104.44587155688,112.230810459889,129.749391875724,212.421695738777,799.622276738053,275.903888491625,291.040374426239,184.350436828187,0,15,19,2594,12.5267596381732,2594,12.5267596381732,137.943023962671,0,544.804543305534,29.906015541846,0,0,0,4.55155084222028,72.3726,801.027796685103
"NER",2015,"Male",171.805007170183,151.196539436628,108.419880683049,116.536608511377,134.672043712379,220.60423105793,799.931791800901,286.352967258282,302.08040167966,191.361989255487,0,15,19,2675,12.3539374205493,2675,12.3539374205493,149.291336812245,0,592.711693285128,34.3881006783366,0,0,6.90212959840532,1.45697234514296,74.6325,802.439332805172
"NER",2016,"Male",177.614891575866,156.060175679337,111.9990920589,120.22518587268,139.105185366949,227.986447368514,812.907922374213,295.709241007821,312.021021780509,197.67439147868,0,15,19,2749,12.1537473249637,2749,12.1537473249637,159.158341152184,0,633.434852749986,33.6311673760763,0,0,1.75045425471082,3.1564826535612,76.6971,814.361549418053
"NER",2017,"Male",183.993877840268,160.207394691079,115.075030569197,123.056305910905,142.909289019992,234.328346300783,855.974604410012,303.680189480002,320.565888664982,203.102274248446,0,15,19,2838,12.0212707488539,2838,12.0212707488539,154.744322881319,0,615.207789900672,29.7621013193297,0,0,1.59784025497841,9.00253440870854,79.1802,859.183790486162
"NER",2018,"Male",189.538735164128,163.315734012627,117.398111854646,124.718750483816,145.774379598294,239.108090859284,893.226151997759,309.661651393838,327.018049838577,207.218232008692,0,15,19,2907,11.8148698508253,2907,11.8148698508253,154.023544729613,0,611.575801655912,25.7200576209745,0,0,5.86337348140527,4.41513695634413,81.1053,896.395609040715
"NER",2019,"Male",195.239918751498,166.004050143544,119.40888776245,125.875231934696,148.246968809187,243.22700805262,941.605942840043,314.807961443999,332.608653080269,210.800082322355,0,15,19,2975,11.5934156931551,2975,11.5934156931551,144.050981205985,0,568.803296079314,23.8033339829446,0,0,9.32097967040982,0,83.0025,944.565362855015
"NER",2020,"Male",202.181443749134,170.105258537294,122.419670839981,128.390336041393,151.964970445593,249.385178760094,981.459361499634,322.619200709032,340.987435470496,216.14878676274,0,15,19,3072,11.4885260915347,3072,11.4885260915347,143.632357045279,0,568.803296079314,24.1815921614422,0,0,18.52440797789,0,85.7088,987.413544881233
"NER",2021,"Male",207.08502815433,172.860831779531,124.455039527312,130.118347185399,154.476511464687,253.567522310372,1004.48631314343,327.875599070531,346.649186790552,219.77429223085,0,15,19,3138,11.2593064825671,3138,11.2593064825671,143.160527379007,0,568.803296079314,24.3222947594236,0,0,29.1685062045738,0,87.5502,1013.91087195783
"NGA",2000,"Male",998.035764262617,787.926239141805,617.575730691156,605.318643297715,750.494888388496,1284.28015425157,3709.9318945106,1469.43241770818,1694.80473240545,1107.08319723835,0,15,19,16330,12.1470801148642,16330,12.1470801148642,3233.61668219433,936.159085609123,9358.5489732367,59.2443940414173,0,0,8.69389950555477,3.56136236273134,455.607,3712.71819786383
"NGA",2001,"Male",989.214200491872,781.849771323745,612.47039886297,585.619168071653,743.895620236676,1272.2142717296,3598.45948036835,1455.47423314893,1680.82530524167,1099.0485058749,0,15,19,16122,11.792568822611,16122,11.792568822611,3170.49335454871,975.251641364409,9037.68691264471,74.6496363222111,0,0,43.975748646682,13.8103051320517,449.8038,3611.40382820568
"NGA",2002,"Male",991.152041668003,784.961538452829,614.636037942488,579.988936045008,746.283504031142,1275.8056130878,3229.31206015493,1459.59405211182,1686.81373926909,1103.84190030742,0,15,19,16015,11.5374728334835,16015,11.5374728334835,3435.07730768966,1075.56648263166,9701.15795025198,92.0462650655967,0,0,15.4870041742368,0,446.8185,3232.43792838408
"NGA",2003,"Male",977.978587894312,776.995343962834,608.365326650261,571.991420172643,738.520021020788,1262.45828752014,2968.96101004601,1444.00937842896,1669.57953688263,1093.3435710367,0,15,19,15729,11.1695056601924,15729,11.1695056601924,3490.92440725479,1106.99684163455,9817.71934264883,109.85798693428,0,0,14.503676759187,1.51144543646478,438.8391,2971.98705975839
