"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"KWT",2000,"Female",0.833551572937958,0.315379553578136,0.0919693822316116,2.59661603585172,0.611956926597006,5.24383556011234,0.200440229077624,0.809950771744498,6.26647842552112,1.64099040835341,1.22630866861898,15,19,20,1.29024358992693,20,1.29024358992693,0.161681231208241,0,1.08957848404839,0.00084123416734255,0,0,0,0,0.948,0.809950771744498
"KWT",2001,"Female",0.82445486422061,0.31141536045823,0.0889550316166846,2.57164613403128,0.600771173320864,5.27038269482396,0.194122494243006,0.767066309001166,6.31855054972302,1.63105248487874,1.23167242187554,15,19,20,1.24011771452667,20,1.24011771452667,0.189101340130762,0,1.38149191481745,0.000809141676161568,0,0,0,0,0.948,0.767066309001167
"KWT",2002,"Female",0.814544041164908,0.307405759447294,0.0860726997844564,2.5446389843319,0.595964644565024,5.3008616027023,0.187467463193291,0.72836188016628,6.36851719755234,1.61838824041728,1.23255191274202,15,19,20,1.22050877844287,20,1.22050877844287,0.214393233528362,0,1.70049712060583,0.00083234040455007,0,0,0,0,0.948,0.728361880166279
"KWT",2003,"Female",0.763071654280328,0.287375552410518,0.0791736584092758,2.39588593520518,0.565464978599844,5.07636015147981,0.171090171316708,0.727608055309427,6.09244810070002,1.52363705934655,1.16138110901695,15,19,19,1.21842570420514,19,1.21842570420514,0.155596505962304,0,1.19224351832777,0.00090706796308233,0,0,0,0,0.9006,0.727608055309427
"KWT",2004,"Female",0.755912606026729,0.283868693313569,0.077289526519139,2.38644264146315,0.562484953845255,5.06452483262889,0.166497424974829,0.696365356779703,6.13906623407963,1.51956716375123,1.16974477449318,15,19,19,1.23534573414094,19,1.23534573414094,0.177381028357269,0,1.0543327328624,0.000854763767431936,0,0,0,0,0.9006,0.696365356779702
"KWT",2005,"Female",0.746373902140995,0.279101013070028,0.075264313772977,2.37629434344685,0.561985467794308,5.10926665343097,0.159897487813709,0.690893162380456,6.17383671093476,1.50844582398155,1.14561530259385,15,19,19,1.21783603600794,19,1.21783603600794,0.172078391307173,0,1.30778244631632,0.000947427332378263,0,0,0,0,0.9006,0.690893162380456
"KWT",2006,"Female",0.777360037570294,0.289359021545746,0.0774839743787376,2.49494507175314,0.590391068376486,5.41939165584276,0.162192966183501,0.77296181529975,6.53329890889562,1.57946856569467,1.17610627790863,15,19,20,1.2127308845526,20,1.2127308845526,0.125948053394014,0,0.68223651726213,0.00109258315664733,0,0,0,0,0.948,0.772961815299751
"KWT",2007,"Female",0.811940472998172,0.300970865416534,0.0801332551667336,2.61842723045684,0.615038250450868,5.68896054435969,0.166185847854971,0.741246796501329,6.90304565223939,1.65822494420472,1.21862244887439,15,19,21,1.21590589153212,21,1.21590589153212,0.195968280148875,0,1.4309177863376,0.00123541132750222,0,0,0,0,0.9954,0.74124679650133
"KWT",2008,"Female",0.80585674958192,0.297371576143354,0.0786439151701764,2.60899916480158,0.611367893903892,5.74688532287056,0.160348925780543,0.784100754113426,6.93585347595479,1.64948021596714,1.17440703587387,15,19,21,1.21322145496644,21,1.21322145496644,0.145232931405202,0,0.945603424787946,0.00145203843354338,0,0,0,0,0.9954,0.784100754113427
"KWT",2009,"Female",0.806220944260757,0.296880821878687,0.0777463208735239,2.60321859446653,0.602124702346028,5.74328543144519,0.157562652785405,0.725747652655183,6.9789140282593,1.6507992491174,1.15584183185927,15,19,21,1.20307252413384,21,1.20307252413384,0.198672099329779,0,1.30209904625062,0.00298567072294854,0,0,0,0,0.9954,0.725747652655184
"KWT",2010,"Female",0.807150346798524,0.296517926415495,0.076879911104627,2.5967695818998,0.592136436528304,5.75211406164585,0.154607440932686,0.69239286894507,7.01715808081573,1.65038916519217,1.13233288644969,15,19,21,1.1704665775947,21,1.1704665775947,0.229082635152819,0,2.65163546835746,0.00246865811923454,0,0,0,0,0.9954,0.69239286894507
"KWT",2011,"Female",0.769936847820968,0.281744763174094,0.0726065825260532,2.47214652404296,0.554826153839848,5.47713369762796,0.144682020481248,0.73800307503551,6.71719480211028,1.5738089017274,1.0590571917155,15,19,20,1.14619336146359,20,1.14619336146359,0.134967018616345,0,1.7835429774413,0.00389242128183286,0,0,0,0,0.948,0.73800307503551
"KWT",2012,"Female",0.812740097580335,0.296351162826241,0.0760907675741619,2.60304207972751,0.573329431649906,5.69754443553282,0.150997111491565,0.746179734423961,7.09506420035681,1.66238186708088,1.11201749593056,15,19,21,1.13297550764725,21,1.13297550764725,0.171470955138399,0,2.1891848901522,0.002790660686856,0,0,0,0,0.9954,0.746179734423961
"KWT",2013,"Female",0.856287524468768,0.311615350213768,0.079671178885426,2.73783803712351,0.594910266893686,5.90569407615957,0.157432240344045,0.903729873191779,7.47532730738407,1.74948059258346,1.16604068634984,15,19,22,1.12103530719507,22,1.12103530719507,0.0574287956613375,0,0.840274165283324,0.00454407074073223,0,0,0,0,1.0428,0.90372987319178
"KWT",2014,"Female",0.901147058521962,0.328003481223257,0.0833202488080956,2.88173818138575,0.618007960703592,6.06866631591064,0.164734938319144,0.957030704980882,7.86762947776298,1.83969980130487,1.23467827262779,15,19,23,1.12018925891201,23,1.12018925891201,0.0501095541086333,0,0.783770879752294,0.00523400434239788,0,0,0,0,1.0902,0.957030704980883
"KWT",2015,"Female",0.861501301302231,0.314338584443899,0.0787211053049597,2.7700636343017,0.592193995493349,5.7655134982474,0.154826797949626,0.810374351256466,7.57064867716331,1.75456276042689,1.171189863511,15,19,22,1.06491938031137,22,1.06491938031137,0.148687631003997,0,2.5398904817675,0.00737779959517814,0,0,0,0,1.0428,0.810374351256465
"KWT",2016,"Female",0.817261594357454,0.299600014394837,0.0734502583772969,2.66495134874419,0.568745916182867,5.47515943681638,0.143743577524038,0.752784266200898,7.27356584408368,1.66394547229515,1.1035189607247,15,19,21,1.01644033954519,21,1.01644033954519,0.152290625207387,0,3.00845719169376,0.0109826850911167,0,0,0,0,0.9954,0.752784266200899
"KWT",2017,"Female",0.767937293524546,0.283626403423352,0.0673761027191516,2.56376964380014,0.546611477135562,5.20266052584402,0.131347007412942,0.70013817398477,6.9765381443244,1.56850203426684,1.03138329083236,15,19,20,0.971155061394142,20,0.971155061394142,0.151054236963218,0,2.77735580824994,0.0090556657686768,0,0,0,0,0.948,0.700138173984771
"KWT",2018,"Female",0.751917900211136,0.28010570529865,0.0640054651106548,2.59069435838502,0.553526422705542,5.22149560427664,0.123958940963719,0.681060395906686,7.0248084112539,1.54629318503247,1.0004270976689,15,19,20,0.934034635405538,20,0.934034635405538,0.149880245357745,0,2.8329645231934,0.0118262678289542,0,0,0,0,0.948,0.681060395906687
"KWT",2019,"Female",0.73579083119213,0.276927429166482,0.0606239649175736,2.62921612209478,0.559962013157682,5.20483729418996,0.117310166571382,0.66329390627634,7.07851325197384,1.53057152397151,0.981752657405138,15,19,20,0.913351174549626,20,0.913351174549626,0.148431731710238,0,2.88073370484884,0.0127691073729359,0,0,0,0,0.948,0.66329390627634
"KWT",2020,"Female",0.721962166388862,0.274312524950726,0.0577722384353472,2.65319234327084,0.565398169698412,5.20758866326166,0.111716424305722,0.650462043927436,7.12088829695826,1.51600239753406,0.962210744934092,15,19,20,0.896455715132625,20,0.896455715132625,0.145560221009639,0,2.88073370484884,0.0129337653249285,0,0,0,0,0.948,0.650462043927437
"KWT",2021,"Female",0.673450359404345,0.257990962497541,0.0524684269592145,2.5281740859788,0.542557662215836,4.98871390552767,0.100960803418461,0.600742385470985,6.79101244801369,1.4234992481246,0.885739425505113,15,19,19,0.877744527671744,19,0.877744527671744,0.141509441295369,0,2.88073370484884,0.0131808455883929,0,0,0,0,0.9006,0.600742385470986
"LAO",2000,"Female",90.185107898171,46.6388635517017,11.0764848231273,48.151846911967,78.2337412517428,53.4397625625922,81.9232715999737,107.36647152057,135.867035572408,59.4268903923864,83.0285111016743,15,19,847,14.5131954918487,847,14.5131954918487,50.9742907321729,0,385.389652102968,0.687722081513828,0,0,0,0,40.1478,107.36647152057
"LAO",2001,"Female",89.6654359894567,47.1850391501209,11.5637803720423,47.9546593706349,78.7871657939567,56.0779721310429,80.1006952604802,97.5878672724381,143.929148683692,55.5299401213045,86.7209897367061,15,19,845,14.0397427638239,845,14.0397427638239,49.0007685087949,0,370.036289304814,0.896537609329442,0,0,0,0,40.053,97.5878672724378
"LAO",2002,"Female",88.2058886431307,47.2840464472977,11.9364708848254,48.4067044302381,78.3803727585127,58.2121330052924,78.8342734484499,90.6107407946606,149.929284012643,53.4737294223228,89.6851015008461,15,19,843,13.5748143921291,843,13.5748143921291,46.9527000903769,0,354.12871553719,1.08855456140351,0,0,0,0,39.9582,90.6107407946604
