"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"KWT",2008,"Both",0.434921355316283,1.13828688333511,1.6800166525782,1.17132649182917,0,8.53252819601728,2.02959236955845,2.42544485480218,19.8743210550452,8.70302972772508,10,14,46,1.21394667329178,46,1.21394667329178,0,0,0,0,0,0,0.0105324137931034,0,0,0,0,1.5272,0.9062,2.42544485480218,1.17132649182917
"KWT",2009,"Both",0.42752948592863,1.1419723697658,1.65305207380668,1.17177726857967,0,8.59057523721834,2.02262319857347,2.39291855023498,20.0814516530935,8.50948629183115,10,14,46,1.18345933087904,46,1.18345933087904,0,0,0,0,0,0,0.00861387096774193,0,0,0,0,1.5272,0.9062,2.39291855023498,1.17177726857967
"KWT",2010,"Both",0.426376313953973,1.14769431812458,1.62607619593284,1.17397410706843,0,8.64433982362019,2.00714481400686,2.35951357540927,20.2911356728166,8.31485424156721,10,14,46,1.15079354004854,46,1.15079354004854,0,0,0,0,0,0,0.0088909375,0,0,0,0,1.5272,0.9062,2.35951357540927,1.17397410706843
"KWT",2011,"Both",0.421643124490968,1.12949490499132,1.56620453341851,1.15222902194242,0,8.50564894363155,1.95488875077507,2.28267337728012,20.0445819653991,7.93607522182092,10,14,45,1.1179026923489,45,1.1179026923489,0,0,0,0,0,0,0.00656015625,0,0,0,0,1.494,0.8865,2.28267337728012,1.15222902194242
"KWT",2012,"Both",0.437426169404715,1.16114129027434,1.58180630919917,1.18321162223232,0,8.74158143885958,2.03054198680044,2.30993788405529,20.6501362028296,7.89964584634451,10,14,46,1.08706115946533,46,1.08706115946533,0,0,0,0,0,0,0.00457125,0,0,0,0,1.5272,0.9062,2.30993788405529,1.18321162223232
"KWT",2013,"Both",0.456448295856374,1.19450733312005,1.60076241604847,1.21871836033986,0,8.97125627192496,2.10918891827765,2.33916237527224,21.2479688883364,7.85721999796681,10,14,47,1.05949499441016,47,1.05949499441016,0,0,0,0,0,0,0.00476714285714284,0,0,0,0,1.5604,0.9259,2.33916237527224,1.21871836033986
"KWT",2014,"Both",0.471844735404922,1.22798786548073,1.62790196506708,1.25969855163131,0,9.1924257528456,2.21541937917269,2.37471087939061,21.8121991098973,7.81322422012613,10,14,48,1.03538802170178,48,1.03538802170178,0,0,0,0,0,0,0.00458754098360656,0,0,0,0,1.5936,0.9456,2.37471087939061,1.25969855163131
"KWT",2015,"Both",0.465700852363906,1.20967899302811,1.57585351761955,1.24135218813841,0,9.02902651239378,2.17051263047931,2.30314564309253,21.5254173975654,7.47454176531902,10,14,47,1.01437137598404,47,1.01437137598404,0,0,0,0,0,0,0.0047705,0,0,0,0,1.5604,0.9259,2.30314564309253,1.24135218813841
"KWT",2016,"Both",0.512291565769232,1.3240703855757,1.6955358568608,1.3643221890953,0,9.80914540937286,2.33540583660083,2.48489714437355,23.5215693098553,7.94693130249649,10,14,51,0.995809374397361,51,0.995809374397361,0,0,0,0,0,0,0.00583099999999998,0,0,0,0,1.6932,1.0047,2.48489714437355,1.3643221890953
"KWT",2017,"Both",0.525814495698378,1.3589928165376,1.70100126064906,1.39470088566337,0,10.0139312681133,2.33893183641863,2.50486178987883,24.1901152245058,7.96708499880623,10,14,52,0.980502305385378,52,0.980502305385378,0,0,0,0,0,0,0.00456542372881356,0,0,0,0,1.7264,1.0244,2.50486178987883,1.39470088566337
"KWT",2018,"Both",0.547787893960183,1.41637272001398,1.71759795011661,1.4320809399563,0,10.4197577257821,2.34932980865647,2.54859462821693,25.405282116544,8.15847832201658,10,14,54,0.966952320546222,54,0.966952320546222,0,0,0,0,0,0,0.0047178947368421,0,0,0,0,1.7928,1.0638,2.54859462821693,1.4320809399563
"KWT",2019,"Both",0.567227696942833,1.47167931227003,1.73068102139992,1.46288194018324,0,10.8242627048316,2.38971083307398,2.58328012064814,26.6165188273478,8.34927754330247,10,14,56,0.950920165787128,56,0.950920165787128,0,0,0,0,0,0,0.00448,0,0,0,0,1.8592,1.1032,2.58328012064814,1.46288194018324
