"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"BHS",2013,"Both",0.00212296320345525,0.0165476952511561,0.0462645364312208,0.0232646546138057,0,0.19439161100749,0.18670281425552,0.0377986429335414,0.353082846179835,0.139824236123975,10,14,10,1.46076684917174,10,1.46076684917174,0,0,0,0,0,0,0.482435714285714,0,0,0,0,0.332,0.197
"BHS",2014,"Both",0.00213365158531419,0.0166932101627149,0.045635062755173,0.0234836498982617,0,0.195761123954353,0.184900483358197,0.0374638455148684,0.356807016050644,0.137121956720474,10,14,10,1.43509844954781,10,1.43509844954781,0,0,0,0,0,0,0.433071428571429,0,0,0,0,0.332,0.197
"BHS",2015,"Both",0.00215561449666519,0.0168674982057672,0.0450718326352076,0.0238185388930375,0,0.1971211221383,0.18248642615476,0.0372356352711154,0.360569657793795,0.134673674411353,10,14,9,1.40720774385561,9,1.40720774385561,0,0,0,0,0,0,0.443475,0,0,0,0,0.2988,0.1773
"BHS",2016,"Both",0.00217747533919645,0.01704133416299,0.0445282757457474,0.0241658282771865,0,0.198397823123075,0.180025261971901,0.0370164171819844,0.364254561755169,0.13239302244275,10,14,9,1.38052956959389,9,1.38052956959389,0,0,0,0,0,0,0.38001,0,0,0,0,0.2988,0.1773
"BHS",2017,"Both",0.00218954299479617,0.017189237208618,0.0439516227634094,0.0244126704506499,0,0.199556584511069,0.177900960044265,0.0367096026052071,0.367857595345136,0.13023218407685,10,14,9,1.35242597879015,9,1.35242597879015,0,0,0,0,0,0,0.3792675,0,0,0,0,0.2988,0.1773
"BHS",2018,"Both",0.00218330477770822,0.0172924250178593,0.0433895565555249,0.0244898473754398,0,0.200407927285089,0.176946417400163,0.0362760128808274,0.371050538655899,0.12796397005149,10,14,9,1.32386575895971,9,1.32386575895971,0,0,0,0,0,0,0.487269,0,0,0,0,0.2988,0.1773
"BHS",2019,"Both",0.00216432266010665,0.0173550633015339,0.0428029644593801,0.0244180248322516,0,0.201016272328033,0.176970859916452,0.0357256258228564,0.373902881353609,0.125643985325777,10,14,9,1.29417578633306,33,4.95294307492444,0,0,0,0,0,0,0.530118,0,0,0,0,0.2988,0.1773
"BHS",2020,"Both",0.00215737847748922,0.0174249246896385,0.0422097273143348,0.0243245164880051,0,0.201628554204376,0.177544834730862,0.0351308473684648,0.376627418846908,0.122951797879921,10,14,8,1.26614226969057,8,1.26614226969057,0,0,0,0,0,0,0.553016,0,0,0,0,0.2656,0.1576
"BHS",2021,"Both",0.00215163306241661,0.0174854904060221,0.0415580058333722,0.0242274482614817,0,0.202301573979342,0.17853582434769,0.0345040249605848,0.379197764532982,0.120038234616109,10,14,8,1.23710666595078,8,1.23710666595078,0,0,0,0,0,0,0.77106,0,0,0,0,0.2656,0.1576
"BIH",2000,"Both",0.0048123784622622,0.0199742803586874,0.0932838431158641,0.0511209672699175,0,0.164885965895436,0.183463581106469,0.0695010513259509,0.277100691736716,0.135857240728697,10,14,56,0.850248987768754,56,0.850248987768754,0,0,0,0,0,0,0.000515609756097561,0,0,0,0,1.8592,1.1032
"BIH",2001,"Both",0.00493778542326235,0.0206721897392076,0.0915066797723495,0.0517176639190054,0,0.16721531518265,0.183737696614848,0.068567271134896,0.281320410047947,0.130324988165835,10,14,52,0.824347292978533,52,0.824347292978533,0,0,0,0,0,0,0.000539746835443038,0,0,0,0,1.7264,1.0244
"BIH",2002,"Both",0.00491402904735555,0.0211148160583072,0.0897449080366949,0.0519518576911625,0,0.169564223171704,0.18398132114195,0.0673691525143662,0.285295669320726,0.126064023017734,10,14,49,0.80235838361753,49,0.80235838361753,0,0,0,0,0,0,0.0005782,0,0,0,0,1.6268,0.9653
"BIH",2003,"Both",0.00477521590898493,0.0213390529271352,0.0880308020177601,0.0519109602580551,0,0.171851205036054,0.184533963849145,0.0659734957577685,0.288896577915771,0.122688726329326,10,14,46,0.783193010900018,46,0.783193010900018,0,0,0,0,0,0,0.000609014084507042,0,0,0,0,1.5272,0.9062
"BIH",2004,"Both",0.00455371080448722,0.021349786768859,0.0863270171216104,0.0516030872198506,0,0.174130003062406,0.185184584545759,0.0643975745103221,0.292256313781379,0.120197922185326,10,14,42,0.767471768358452,42,0.767471768358452,0,0,0,0,0,0,0.000625333333333333,0,0,0,0,1.3944,0.8274
"BIH",2005,"Both",0.00436141507738347,0.0213589886795707,0.0846072315363387,0.0512860892941365,0,0.176372365346346,0.185830261236516,0.0628327650972351,0.295572442072062,0.117778441660411,10,14,39,0.753805044405365,39,0.753805044405365,0,0,0,0,0,0,0.000657165354330709,0,0,0,0,1.2948,0.7683
"BIH",2006,"Both",0.00421168608655408,0.021385710006658,0.0828639038146871,0.0509854994783904,0,0.178566171918077,0.186470789978452,0.0612911577125796,0.298851230512531,0.115373850492071,10,14,36,0.74180884662689,36,0.74180884662689,0,0,0,0,0,0,0.000672786885245902,0,0,0,0,1.1952,0.7092
"BIH",2007,"Both",0.00411987877516154,0.0214605724766346,0.0811559814153158,0.0507088392684933,0,0.180648456415496,0.187156820162353,0.0597943836560657,0.3020911119091,0.112863955921379,10,14,34,0.729791327432339,34,0.729791327432339,0,0,0,0,0,0,0.000709310344827586,0,0,0,0,1.1288,0.6698
"BIH",2008,"Both",0.00407440767065279,0.0215856675582302,0.0794984718190224,0.0504710781410509,0,0.182579090373518,0.188052040319727,0.0583493035768298,0.305195542043444,0.110194398497525,10,14,34,0.718552081792279,34,0.718552081792279,0,0,0,0,0,0,0.000801651376146789,0,0,0,0,1.1288,0.6698
"BIH",2009,"Both",0.00405898030941974,0.0217472607499941,0.0779280957083248,0.0502493688341854,0,0.184318896671544,0.189256971800554,0.0569522601967328,0.308095739047216,0.107392426682029,10,14,33,0.708135970027168,33,0.708135970027168,0,0,0,0,0,0,0.0013332,0,0,0,0,1.0956,0.6501
