"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"FJI",2012,"Both",44,2.58969,0.01825,9e-04,0.06555,0,0.15183,0,0.1438,0.02402,0.27733,0.04045,0.06077,0,0.21711,0
"FJI",2013,"Both",44,2.57544,0.01846,0.00095,0.06397,0,0.14791,0,0.14287,0.02361,0.28657,0.03882,0.05945,0,0.21738,0
"FJI",2014,"Both",44,2.57534,0.01874,0.001,0.06243,0,0.14418,0,0.142,0.02323,0.29634,0.03713,0.05815,0,0.2168,0
"FJI",2015,"Both",44,2.58913,0.01911,0.00112,0.06095,0,0.14081,0,0.14082,0.02285,0.3067,0.0354,0.0568,0,0.21542,0
"FJI",2016,"Both",49,2.83045,0.02034,0.00129,0.06131,0,0.14246,0,0.14416,0.02319,0.31185,0.03386,0.05664,0,0.2049,0
"FJI",2017,"Both",46,2.65393,0.01983,0.00119,0.05807,0,0.13399,0,0.13908,0.02206,0.32848,0.03191,0.05428,0,0.21111,0
"FJI",2018,"Both",47,2.69534,0.02022,8e-04,0.0569,0,0.13187,0,0.13794,0.02168,0.33814,0.03047,0.05313,0,0.20885,0
"FJI",2019,"Both",48,2.73985,0.02054,0.00051,0.05596,0,0.13022,0,0.13686,0.02133,0.34605,0.02936,0.05213,0,0.20703,0
"FJI",2020,"Both",49,2.77286,0.02078,3e-04,0.05533,0,0.12934,0,0.13571,0.02107,0.35103,0.02873,0.05139,0,0.20631,0
"FJI",2021,"Both",49,2.7885,0.02089,0.00018,0.0548,0,0.12855,0,0.13451,0.02083,0.35439,0.02836,0.05079,0,0.2067,0
"FRA",2000,"Both",536,0.70571,0,0,0.00667,0.00159,0.02973,0,0.332,0.01301,0.16759,0.23096,0.03123,0,0.18407,0.00315
"FRA",2001,"Both",512,0.67467,0.00508,0.00168,0.00678,0,0.02191,0,0.36356,0.02533,0.1946,0.18576,0.02835,0,0.16695,0
"FRA",2002,"Both",487,0.64267,0,0,0.00781,0,0.0255,0.00195,0.34556,0.00195,0.24341,0.19291,0.01303,0,0.16787,0
"FRA",2003,"Both",459,0.61042,0,0.00413,0.01015,0.00207,0.0308,0,0.3469,0.01209,0.22831,0.19885,0.02906,0,0.13763,0
"FRA",2004,"Both",431,0.57987,0,0,0,0,0.01881,0.00224,0.39849,0.02105,0.22507,0.16532,0.01711,0,0.14985,0.00207
"FRA",2005,"Both",407,0.55136,0,0.00248,0.00779,0,0.01806,0,0.37025,0.02302,0.23267,0.16621,0.02238,0,0.15464,0.00249
"FRA",2006,"Both",386,0.52637,0.00243,0,0.00689,0.00223,0.02352,0,0.37142,0.02108,0.20861,0.14721,0.03155,0,0.18506,0
"FRA",2007,"Both",369,0.5046,0,0.00255,0.008,0,0.03167,0,0.34442,0.00267,0.25218,0.15469,0.01231,0,0.19151,0
"FRA",2008,"Both",357,0.48618,0.00278,0.00266,0.01631,0,0.03239,0,0.34225,0.01643,0.24062,0.13117,0.03313,0,0.17961,0.00264
"FRA",2009,"Both",350,0.47057,0.00276,0,0.01608,0,0.03253,0,0.34915,0.00829,0.25709,0.12765,0.02725,0,0.17921,0
"FRA",2010,"Both",345,0.45728,0.00523,0.00262,0,0,0.01052,0,0.39723,0.01581,0.24193,0.13768,0.01738,0,0.17159,0
"FRA",2011,"Both",341,0.44572,0.00278,0,0.01212,0.00311,0.02949,0,0.38289,0.00934,0.21969,0.11054,0.0353,0,0.19473,0
"FRA",2012,"Both",337,0.43567,0.00328,0.00642,0.00328,0,0.01284,0,0.37956,0.0097,0.26602,0.10996,0.02753,0,0.18141,0
"FRA",2013,"Both",332,0.42659,0.00654,0,0.01042,0.00347,0.01614,0,0.43764,0.01737,0.24231,0.06011,0.02576,0,0.18024,0
"FRA",2014,"Both",326,0.41788,0.00337,0,0.00346,0,0.01376,0,0.34392,0.0102,0.30021,0.11305,0.0204,0,0.19163,0
"FRA",2015,"Both",319,0.40955,0.00324,0,0.01887,0,0.02173,0,0.37119,0.01239,0.27642,0.08468,0.03248,0,0.17899,0
"FRA",2016,"Both",313,0.40148,0,0,0.0237,0,0.01356,0,0.38594,0.01683,0.29132,0.09621,0.02391,0,0.14853,0
"FRA",2017,"Both",308,0.39379,0.0022,0,0.01534,0,0.01635,0,0.36702,0.01314,0.28932,0.09798,0.0256,0,0.17305,0
"FRA",2018,"Both",304,0.3864,0.0022,0,0.01534,0,0.01635,0,0.36702,0.01314,0.28932,0.09798,0.0256,0,0.17305,0
"FRA",2019,"Both",300,0.37904,0.0022,0,0.01534,0,0.01635,0,0.36702,0.01314,0.28932,0.09798,0.0256,0,0.17305,0
"FRA",2020,"Both",296,0.37201,0.0022,0,0.01534,0,0.01635,0,0.36702,0.01314,0.28932,0.09798,0.0256,0,0.17305,0
"FRA",2021,"Both",292,0.36493,0.0022,0,0.01534,0,0.01635,0,0.36702,0.01314,0.28932,0.09798,0.0256,0,0.17305,0
"FSM",2000,"Both",10,3.25331,0.04573,0,0.12049,0,0.39411,0.0206,0.12303,0.03426,0.07706,0.0447,0.04306,0,0.09696,0
"FSM",2001,"Both",9,3.19604,0.04517,0,0.11648,0,0.39153,0.02616,0.1221,0.03412,0.07816,0.04463,0.04329,0,0.09835,0
"FSM",2002,"Both",14,4.85037,0.08471,0,0.21637,0,0.73158,0.02054,0.20679,0.05894,0.09275,0.06416,0.06972,0,0.09728,0
"FSM",2003,"Both",9,3.12168,0.04353,0,0.11522,0,0.39151,0.02666,0.1208,0.03366,0.08048,0.04425,0.04404,0,0.09986,0
"FSM",2004,"Both",9,3.10667,0.04476,0,0.11256,0,0.39072,0.02968,0.11968,0.03398,0.08159,0.04387,0.04351,0,0.09965,0
"FSM",2005,"Both",9,3.10292,0.0453,0,0.11508,0,0.39192,0.02465,0.1199,0.03426,0.08286,0.04338,0.04346,0,0.0992,0
"FSM",2006,"Both",9,3.10048,0.04696,0,0.11346,0,0.3895,0.02616,0.12055,0.03484,0.08379,0.04292,0.04301,0,0.09882,0
"FSM",2007,"Both",8,3.09702,0.04686,0,0.1047,0,0.38208,0.03962,0.12239,0.03503,0.08483,0.04245,0.0434,0,0.09865,0
"FSM",2008,"Both",8,3.07741,0.04578,0,0.10025,0,0.37623,0.04641,0.12495,0.03494,0.08581,0.04212,0.04423,0,0.09929,0
"FSM",2009,"Both",8,3.04612,0.04531,0,0.10279,0,0.37481,0.04188,0.12687,0.03485,0.08653,0.04187,0.04472,0,0.10037,0
"FSM",2010,"Both",8,3.0084,0.04519,0,0.09952,0,0.3701,0.04641,0.12817,0.0348,0.08756,0.0416,0.045,0,0.10164,0
"FSM",2011,"Both",8,2.96088,0.0463,0,0.10164,0,0.36853,0.04188,0.12865,0.03499,0.08866,0.04138,0.04466,0,0.10331,0
"FSM",2012,"Both",7,2.91595,0.04844,0,0.09789,0,0.3647,0.04657,0.12791,0.03531,0.08953,0.04116,0.04379,0,0.1047,0
"FSM",2013,"Both",7,2.85234,0.05088,0,0.09487,0,0.36088,0.04937,0.1264,0.03572,0.09153,0.0409,0.04274,0,0.10671,0
"FSM",2014,"Both",7,2.79175,0.05323,0,0.0866,0,0.35388,0.0608,0.12506,0.03609,0.0931,0.04076,0.04176,0,0.10871,0
"FSM",2015,"Both",7,2.73168,0.05534,0,0.10247,0,0.36215,0.03363,0.1234,0.03634,0.09438,0.0407,0.04087,0,0.11071,0
"FSM",2016,"Both",6,2.66978,0.05622,0,0.08752,0,0.35088,0.05622,0.12267,0.03636,0.09585,0.04067,0.04049,0,0.11311,0
"FSM",2017,"Both",6,2.60216,0.05545,0,0.08931,0,0.34939,0.05244,0.12264,0.03599,0.09722,0.04076,0.04069,0,0.11611,0
"FSM",2018,"Both",6,2.54375,0.05439,0,0.09874,0,0.35314,0.0366,0.12259,0.03553,0.09845,0.04079,0.04101,0,0.11877,0
"FSM",2019,"Both",6,2.48044,0.05335,0,0.09963,0,0.35141,0.03433,0.12248,0.03505,0.09989,0.04082,0.0413,0,0.12173,0
"FSM",2020,"Both",6,2.42809,0.05281,0,0.09916,0,0.34922,0.03433,0.1224,0.03473,0.10088,0.04085,0.04145,0,0.12417,0
"FSM",2021,"Both",6,2.37376,0.05356,0,0.0985,0,0.34671,0.03433,0.12194,0.03469,0.10159,0.04093,0.04111,0,0.12665,0
"GAB",2000,"Both",260,8.1884,0.12657,0.0144,0.10691,0.10324,0.20803,0.02702,0.04465,0.00311,0.10587,0.03116,0.0351,0,0.19392,0
"GAB",2001,"Both",268,8.25764,0.12997,0.01754,0.10103,0.09908,0.21203,0.03152,0.04258,0.00312,0.10957,0.03011,0.03332,0,0.19011,0
"GAB",2002,"Both",276,8.33161,0.13249,0.0223,0.09374,0.08621,0.21916,0.03799,0.04076,0.00322,0.11582,0.02912,0.03186,0,0.18732,0
"GAB",2003,"Both",284,8.41589,0.13374,0.02688,0.09059,0.06928,0.22962,0.03946,0.03925,0.00337,0.1237,0.02813,0.03057,0,0.1854,0
"GAB",2004,"Both",291,8.49273,0.13044,0.03512,0.08653,0.05217,0.23864,0.04285,0.03811,0.0035,0.13025,0.02744,0.02982,0.00072,0.18439,0
"GAB",2005,"Both",297,8.56457,0.12132,0.04152,0.0901,0.04308,0.24629,0.0375,0.0377,0.00356,0.13736,0.02685,0.02979,0,0.18494,0
"GAB",2006,"Both",302,8.5991,0.10821,0.05145,0.09329,0.04308,0.24201,0.03244,0.03784,0.0035,0.14382,0.02641,0.03029,9e-05,0.18758,0
"GAB",2007,"Both",306,8.61246,0.09491,0.06154,0.09062,0.0427,0.23161,0.03539,0.03847,0.00334,0.15067,0.02632,0.03138,0,0.19305,0
"GAB",2008,"Both",309,8.57349,0.08549,0.06997,0.0961,0.04967,0.2129,0.02711,0.03898,0.00313,0.15873,0.02603,0.03183,0,0.20006,0
"GAB",2009,"Both",310,8.49487,0.07927,0.0784,0.08706,0.06367,0.18627,0.03391,0.03871,0.00289,0.16599,0.02551,0.03135,0,0.20697,0
"GAB",2010,"Both",312,8.37683,0.07483,0.08856,0.08426,0.08815,0.15661,0.03147,0.03748,0.00263,0.17091,0.02454,0.02993,0,0.21062,0
"GAB",2011,"Both",313,8.22337,0.07246,0.09684,0.08137,0.10116,0.13302,0.02992,0.0363,0.00244,0.17827,0.02367,0.02859,0,0.21595,0
"GAB",2012,"Both",314,8.06721,0.07024,0.10592,0.06549,0.10357,0.1128,0.04444,0.03502,0.0023,0.18689,0.02297,0.02753,0,0.22271,0.00011
"GAB",2013,"Both",315,7.90403,0.06867,0.11111,0.05985,0.10191,0.10081,0.04727,0.03378,0.00221,0.19564,0.02234,0.02652,0,0.2299,0
"GAB",2014,"Both",316,7.72623,0.06785,0.11135,0.07185,0.09794,0.09855,0.02962,0.03223,0.00213,0.20416,0.02173,0.02535,0.00014,0.23709,0
"GAB",2015,"Both",317,7.54843,0.06752,0.10959,0.06679,0.09726,0.09663,0.03144,0.03041,0.00206,0.21084,0.02106,0.02386,0,0.24255,0
"GAB",2016,"Both",319,7.39626,0.06795,0.10678,0.0605,0.09795,0.09422,0.03474,0.02898,0.00201,0.21723,0.02035,0.0224,0.00033,0.24655,0
"GAB",2017,"Both",320,7.22337,0.0685,0.10314,0.05292,0.10258,0.0915,0.03936,0.02751,0.00194,0.22196,0.01965,0.02081,0,0.25013,0
"GAB",2018,"Both",322,7.04163,0.06818,0.10526,0.04997,0.1085,0.08237,0.03876,0.02635,0.00188,0.22623,0.01901,0.01948,0,0.25401,0
"GAB",2019,"Both",325,6.86944,0.06711,0.09513,0.04341,0.11263,0.08441,0.04278,0.02551,0.00182,0.23076,0.01852,0.01854,7e-05,0.25933,0
"GAB",2020,"Both",327,6.67549,0.06498,0.08721,0.04049,0.11909,0.08473,0.04251,0.02447,0.00174,0.23336,0.01809,0.0177,0.00027,0.26535,0
"GAB",2021,"Both",330,6.48819,0.06136,0.0787,0.03815,0.12276,0.08627,0.04212,0.02368,0.00166,0.23732,0.01777,0.0173,0.00028,0.27263,0
"GBR",2000,"Both",557,0.72284,0,0,0.02534,0.0018,0.04755,0.00186,0.40327,0.00731,0.20321,0.17127,0.01809,0,0.12029,0
"GBR",2001,"Both",551,0.70708,0,0.00167,0.00667,0,0.03839,0,0.44411,0.01669,0.19198,0.16758,0.00873,0,0.12418,0
"GBR",2002,"Both",541,0.69123,0,0.00172,0.02252,0,0.01906,0.00174,0.42728,0.01737,0.22819,0.13729,0.01599,0,0.12883,0
"GBR",2003,"Both",528,0.67447,0,0.00352,0.01575,0,0.04059,0,0.39062,0.023,0.21831,0.12972,0.01503,0.00188,0.16159,0
"GBR",2004,"Both",511,0.65603,0,0.00207,0.00821,0,0.02866,0.00614,0.41719,0.02259,0.23816,0.15424,0.0105,0,0.11223,0
"GBR",2005,"Both",491,0.6357,0,0,0.01273,0.00182,0.01275,0.00361,0.46133,0.00907,0.20146,0.14857,0.01921,0,0.1275,0.00194
"GBR",2006,"Both",469,0.61342,0,0.00193,0.02287,0,0.02863,0,0.41856,0.02292,0.23016,0.14037,0.01581,0,0.11874,0
"GBR",2007,"Both",446,0.58949,0,0,0.01781,0,0.03113,0,0.44895,0.02736,0.20544,0.12822,0.0168,0,0.12429,0
"GBR",2008,"Both",424,0.56503,0,0.00254,0.0228,0,0.03547,0,0.43376,0.02787,0.19014,0.12834,0.01033,0,0.14874,0
"GBR",2009,"Both",404,0.5416,0,0.00237,0.05927,0,0.06633,0,0.4359,0.01895,0.20378,0.10546,0.00744,0,0.1005,0
"GBR",2010,"Both",384,0.52015,0.00256,0.00265,0.03649,0,0.04162,0,0.44039,0.01299,0.23194,0.09423,0.0257,0,0.11142,0
"GBR",2011,"Both",365,0.50203,0,0,0.0347,0,0.02884,0,0.45334,0.02083,0.24536,0.06544,0.01065,0,0.14083,0
"GBR",2012,"Both",349,0.487,0,0,0.02827,0,0.02857,0,0.44977,0.02218,0.24287,0.05674,0.01798,0,0.15362,0
"GBR",2013,"Both",337,0.47489,0,0,0.0118,0,0.03412,0,0.46838,0.01988,0.22142,0.06567,0.01852,0,0.16021,0
"GBR",2014,"Both",329,0.46469,0.00569,0,0.02279,0,0.04275,0.00572,0.45566,0.02557,0.21075,0.07156,0.01606,0,0.14346,0
"GBR",2015,"Both",325,0.45566,0.003,0,0.05377,0,0.02987,0,0.45962,0.0179,0.22108,0.06406,0.01278,0,0.1379,0
"GBR",2016,"Both",325,0.44724,0.00289,0,0.03517,0,0.04395,0,0.41473,0.03824,0.23245,0.07299,0.01616,0,0.14341,0
"GBR",2017,"Both",328,0.43912,0.00386,0,0.03725,0,0.03885,0.00191,0.44334,0.02724,0.22143,0.06954,0.015,0,0.14159,0
"GBR",2018,"Both",331,0.43051,0.00386,0,0.03725,0,0.03885,0.00191,0.44334,0.02724,0.22143,0.06954,0.015,0,0.14159,0
"GBR",2019,"Both",332,0.42135,0.00386,0,0.03725,0,0.03885,0.00191,0.44334,0.02724,0.22143,0.06954,0.015,0,0.14159,0
"GBR",2020,"Both",332,0.41129,0.00386,0,0.03725,0,0.03885,0.00191,0.44334,0.02724,0.22143,0.06954,0.015,0,0.14159,0
"GBR",2021,"Both",330,0.40092,0.00386,0,0.03725,0,0.03885,0.00191,0.44334,0.02724,0.22143,0.06954,0.015,0,0.14159,0
"GEO",2000,"Both",87,1.12762,0.00448,0,0.0225,0,0.05242,0.03174,0.28449,0.02097,0.16673,0.12858,0.08799,0,0.20011,0
"GEO",2001,"Both",85,1.13542,0.00445,0,0.02451,0,0.0523,0.02869,0.288,0.02111,0.16882,0.12561,0.08643,0,0.20009,0
"GEO",2002,"Both",84,1.14976,0.00437,0,0.02344,0,0.05036,0.03004,0.29036,0.0211,0.17025,0.12248,0.08455,0,0.19936,0.00369
"GEO",2003,"Both",82,1.17119,0.00429,0,0.02507,0,0.05021,0.02749,0.29507,0.02116,0.17306,0.12078,0.08328,0,0.19959,0
"GEO",2004,"Both",81,1.19812,0.00412,0,0.02405,0,0.04844,0.02854,0.29828,0.02097,0.1751,0.1191,0.08171,0,0.19938,0.00031
"GEO",2005,"Both",79,1.23023,0.00388,0,0.0271,0,0.04893,0.02296,0.30183,0.0206,0.17741,0.11838,0.08018,0,0.19872,0
"GEO",2006,"Both",76,1.26488,0.00362,0,0.02657,0,0.04751,0.02285,0.30532,0.0202,0.17967,0.11771,0.07866,0,0.19789,0
"GEO",2007,"Both",73,1.301,0.00338,1e-05,0.0266,0,0.04644,0.02192,0.30884,0.01984,0.18193,0.11693,0.07712,0,0.19699,0
"GEO",2008,"Both",71,1.33491,0.00319,2e-05,0.02524,0,0.04466,0.02334,0.31265,0.01959,0.18427,0.11583,0.07552,0,0.19569,0
"GEO",2009,"Both",69,1.36418,0.00308,6e-05,0.02374,0,0.04282,0.02534,0.3163,0.0195,0.18645,0.11402,0.07388,0,0.19481,0
"GEO",2010,"Both",67,1.38639,0.00303,0.00012,0.02251,0,0.0411,0.02724,0.31965,0.01948,0.18846,0.11203,0.0722,0.00044,0.19374,0
"GEO",2011,"Both",65,1.39911,0.00303,0.00018,0.02196,0,0.03975,0.02829,0.32283,0.01958,0.19026,0.10954,0.07038,0,0.19226,0.00193
"GEO",2012,"Both",63,1.40167,0.00308,0.00028,0.02147,0,0.03848,0.0296,0.32667,0.01981,0.19238,0.10695,0.06867,0,0.19123,0.00137
"GEO",2013,"Both",60,1.39311,0.00314,0.00044,0.02285,0,0.03818,0.02786,0.33103,0.02006,0.19475,0.10451,0.06684,0,0.19034,0
"GEO",2014,"Both",58,1.37235,0.00318,0.00062,0.02393,0,0.03764,0.026,0.33569,0.02024,0.1972,0.102,0.06459,0,0.18891,0
"GEO",2015,"Both",57,1.33965,0.00317,0.00088,0.02523,0,0.03703,0.02304,0.33879,0.02023,0.19873,0.09926,0.06203,0,0.1871,0.00451
"GEO",2016,"Both",55,1.29533,0.00315,0.00106,0.02273,0,0.03467,0.02614,0.34486,0.02029,0.20202,0.09759,0.06009,0,0.1874,0
"GEO",2017,"Both",53,1.24275,0.00311,0.00124,0.02252,0,0.03351,0.02558,0.34909,0.02025,0.2042,0.09553,0.05824,0,0.18673,0
"GEO",2018,"Both",52,1.18465,0.00307,0.0014,0.02253,0,0.03268,0.02478,0.35241,0.02022,0.20581,0.09334,0.05685,4e-04,0.18651,0
"GEO",2019,"Both",52,1.12345,0.00305,0.00152,0.02313,0,0.03226,0.02353,0.35531,0.02025,0.20716,0.0911,0.05585,4e-04,0.18644,0
"GEO",2020,"Both",52,1.06187,0.00304,0.00146,0.02316,0,0.03178,0.02341,0.35808,0.02034,0.2084,0.08875,0.05507,0.00019,0.18633,0
"GEO",2021,"Both",51,1.00352,0.00304,0.00159,0.02294,0,0.03105,0.02368,0.36076,0.02044,0.20962,0.08632,0.0543,0,0.18626,0
"GHA",2000,"Both",3653,7.09254,0.08165,0.02197,0.10762,0.30026,0.2264,0.01908,0.05387,0.00699,0.05071,0.0277,0.04592,0,0.05782,0
"GHA",2001,"Both",3614,6.93219,0.08067,0.02652,0.10484,0.29479,0.23202,0.02017,0.04988,0.00687,0.0526,0.02763,0.04366,0.00025,0.0597,4e-04
"GHA",2002,"Both",3576,6.78672,0.08051,0.03092,0.10302,0.27916,0.24297,0.02165,0.0466,0.0069,0.05603,0.02779,0.04196,0,0.06236,0.00013
"GHA",2003,"Both",3528,6.63092,0.07704,0.03509,0.09859,0.28084,0.24576,0.02261,0.04306,0.00681,0.05948,0.02718,0.03976,2e-05,0.06376,0
"GHA",2004,"Both",3477,6.48382,0.07586,0.03944,0.09858,0.25446,0.25999,0.02348,0.04077,0.00691,0.06621,0.02754,0.03916,2e-05,0.06758,0
"GHA",2005,"Both",3415,6.32822,0.0738,0.04473,0.1008,0.22261,0.2723,0.0237,0.04018,0.007,0.07369,0.02834,0.0399,2e-05,0.07293,0
"GHA",2006,"Both",3354,6.17963,0.06909,0.05014,0.09878,0.22459,0.26656,0.02369,0.0389,0.00675,0.07758,0.02821,0.03957,0,0.07614,0
"GHA",2007,"Both",3300,6.03896,0.0658,0.05501,0.09784,0.2239,0.25982,0.02379,0.03829,0.00644,0.07994,0.02845,0.03974,4e-05,0.07988,0.00106
"GHA",2008,"Both",3257,5.8958,0.06061,0.0583,0.09343,0.25761,0.23473,0.02339,0.03787,0.00595,0.07914,0.02788,0.03898,0.00015,0.08196,0
"GHA",2009,"Both",3236,5.75751,0.05558,0.06,0.08661,0.29323,0.2074,0.02512,0.03755,0.00548,0.07894,0.02719,0.03802,0.00011,0.08408,0.00069
"GHA",2010,"Both",3241,5.62925,0.05399,0.06092,0.08783,0.28974,0.19626,0.02403,0.03934,0.00537,0.08358,0.02794,0.03899,2e-05,0.09112,0.00087
"GHA",2011,"Both",3262,5.50292,0.05275,0.06024,0.08779,0.28118,0.19008,0.02429,0.04105,0.00536,0.08919,0.02866,0.04007,1e-05,0.09868,0.00063
"GHA",2012,"Both",3289,5.38201,0.05234,0.05881,0.08742,0.26959,0.19178,0.02419,0.04143,0.0054,0.09388,0.02918,0.04058,0.00012,0.10527,0
"GHA",2013,"Both",3314,5.26494,0.05239,0.05694,0.08707,0.25487,0.20041,0.02348,0.0409,0.00551,0.09722,0.02955,0.04052,0.00012,0.11087,0.00016
"GHA",2014,"Both",3333,5.15664,0.05243,0.05549,0.08517,0.24083,0.21592,0.02385,0.03886,0.00562,0.09867,0.0296,0.03941,4e-05,0.11411,0
"GHA",2015,"Both",3348,5.05079,0.05342,0.05334,0.08358,0.22,0.23958,0.02421,0.03617,0.00579,0.09982,0.02964,0.03735,1e-04,0.11655,0.00044
"GHA",2016,"Both",3356,4.94802,0.05397,0.0516,0.08536,0.1808,0.26688,0.02391,0.03596,0.00615,0.10483,0.03034,0.03683,0.00017,0.12287,0.00031
"GHA",2017,"Both",3356,4.84723,0.05352,0.05019,0.08529,0.14958,0.28721,0.0243,0.03551,0.0064,0.11054,0.03074,0.03609,0.00041,0.12969,0.00052
"GHA",2018,"Both",3348,4.74336,0.0521,0.04776,0.08355,0.13361,0.29496,0.025,0.03559,0.00655,0.11706,0.0308,0.03567,0.00013,0.13681,0.00041
"GHA",2019,"Both",3345,4.64704,0.04956,0.04475,0.08252,0.13178,0.29133,0.02374,0.03618,0.00657,0.12353,0.03056,0.03575,0.00022,0.14352,0
"GHA",2020,"Both",3324,4.53168,0.04796,0.04163,0.07966,0.13471,0.28689,0.02389,0.03531,0.00644,0.12859,0.03027,0.03525,0.00029,0.1491,0
"GHA",2021,"Both",3314,4.42774,0.0463,0.03868,0.07736,0.13675,0.28088,0.02396,0.03485,0.00631,0.13388,0.03013,0.0351,0.00022,0.15557,0
"GIN",2000,"Both",2148,10.27568,0.17697,0.00681,0.10399,0.30497,0.2774,0.01314,0.05365,0.0119,0.00403,0.01691,0.02491,0.00053,0.00457,0.00021
"GIN",2001,"Both",2151,9.95611,0.18237,0.00808,0.10935,0.26462,0.29635,0.01453,0.05586,0.01234,0.00473,0.01763,0.02631,0.00208,0.00526,0.00049
"GIN",2002,"Both",2154,9.66299,0.16857,0.00944,0.10422,0.30106,0.28792,0.0134,0.05184,0.01158,0.00508,0.01651,0.02493,0,0.00546,0
"GIN",2003,"Both",2158,9.36964,0.16719,0.01098,0.10822,0.27601,0.30513,0.01307,0.05255,0.01187,0.00604,0.01682,0.02585,3e-05,0.00625,0
"GIN",2004,"Both",2160,9.09869,0.16407,0.01281,0.10975,0.26335,0.31724,0.01256,0.05142,0.01192,0.00708,0.01677,0.02597,4e-05,0.00701,0
"GIN",2005,"Both",2157,8.84132,0.16461,0.01485,0.11199,0.2435,0.32861,0.01298,0.05152,0.01212,0.00842,0.01691,0.02643,9e-05,0.00796,0
"GIN",2006,"Both",2153,8.61069,0.16366,0.01717,0.11374,0.24162,0.32663,0.01097,0.05185,0.01204,0.00979,0.01676,0.02663,0.00021,0.00892,0
"GIN",2007,"Both",2146,8.37664,0.16173,0.01943,0.11318,0.2519,0.31576,0.01023,0.05144,0.01157,0.01109,0.01639,0.02651,0.00098,0.00979,0
"GIN",2008,"Both",2135,8.16531,0.15993,0.02153,0.11229,0.2708,0.2966,0.00967,0.0523,0.01102,0.01248,0.01595,0.02663,3e-05,0.01074,0
"GIN",2009,"Both",2122,7.96701,0.1497,0.02332,0.10265,0.32968,0.25746,0.01131,0.04986,0.00979,0.01311,0.01454,0.02503,0.00248,0.01103,4e-05
"GIN",2010,"Both",2107,7.7699,0.14539,0.02486,0.09834,0.36867,0.2325,0.00961,0.04839,0.00897,0.014,0.01352,0.02393,2e-04,0.01144,0.00017
"GIN",2011,"Both",2094,7.59443,0.14738,0.02572,0.09541,0.38701,0.21605,0.00872,0.04798,0.00857,0.01525,0.01277,0.02304,3e-05,0.01205,0
"GIN",2012,"Both",2065,7.39138,0.15586,0.02648,0.09375,0.38454,0.2103,0.00875,0.04745,0.00851,0.01684,0.0123,0.02219,0.00022,0.01284,0
"GIN",2013,"Both",2043,7.21446,0.17301,0.02772,0.09626,0.34842,0.21849,0.00924,0.04891,0.00899,0.01949,0.01238,0.02227,0.00055,0.01427,0
"GIN",2014,"Both",2023,7.03389,0.18782,0.02592,0.09551,0.32805,0.22693,0.00921,0.04719,0.00916,0.02147,0.01205,0.02133,0.00021,0.01516,0
"GIN",2015,"Both",2006,6.85896,0.20179,0.02734,0.09395,0.30776,0.23409,0.0094,0.04417,0.00912,0.02306,0.01167,0.0203,0.00051,0.01593,0.00092
"GIN",2016,"Both",1995,6.69101,0.21536,0.02614,0.09344,0.28628,0.24439,0.0095,0.04239,0.00911,0.02484,0.01148,0.01993,6e-05,0.01707,0
"GIN",2017,"Both",1990,6.52563,0.22223,0.02545,0.08965,0.2889,0.24449,0.00893,0.03884,0.00866,0.02509,0.01095,0.01884,0.00039,0.01759,0
"GIN",2018,"Both",1986,6.35492,0.22608,0.02676,0.08607,0.29467,0.23917,0.00915,0.03695,0.00831,0.02528,0.01058,0.01816,0.00051,0.0183,0
"GIN",2019,"Both",1989,6.20088,0.23459,0.02647,0.08769,0.27649,0.24439,0.00777,0.03762,0.00841,0.0268,0.01078,0.01843,0.00045,0.02011,0
"GIN",2020,"Both",1994,6.05861,0.23906,0.02519,0.08792,0.26494,0.24866,0.00775,0.03765,0.00845,0.02828,0.01104,0.01843,0.00057,0.02206,0
"GIN",2021,"Both",1995,5.91978,0.2353,0.0239,0.0866,0.2719,0.24607,0.00775,0.03742,0.00837,0.02938,0.01114,0.01814,0.00034,0.02369,0
"GMB",2000,"Both",318,8.75158,0.11562,0.00106,0.09872,0.04473,0.66648,0.00699,0.00579,0.00223,0.01469,0.01055,0.01259,0.0015,0.01904,0
"GMB",2001,"Both",319,8.49198,0.11343,0.00119,0.09966,0.05068,0.65692,0.00688,0.00588,0.00215,0.01638,0.01094,0.01281,0.00048,0.02218,0.00043
"GMB",2002,"Both",319,8.23167,0.10965,0.00232,0.09994,0.05679,0.64867,0.00666,0.00585,0.00206,0.01827,0.01123,0.01297,9e-05,0.02549,0
"GMB",2003,"Both",318,7.9779,0.106,0.00341,0.10032,0.05388,0.64615,0.00677,0.00589,0.002,0.02065,0.01153,0.01328,0,0.02924,0.00089
"GMB",2004,"Both",317,7.72595,0.10246,0.0045,0.10135,0.05215,0.64189,0.00607,0.00606,0.00199,0.02372,0.01182,0.01372,1e-04,0.03356,6e-04
"GMB",2005,"Both",316,7.48224,0.09856,0.0067,0.10027,0.05163,0.6332,0.00717,0.00626,0.002,0.02721,0.0121,0.01415,0.00269,0.03805,0
"GMB",2006,"Both",314,7.23817,0.09511,0.00783,0.09927,0.05524,0.62246,0.00896,0.00667,0.00204,0.03156,0.01254,0.01482,0,0.04349,0
