"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"SLE",2005,"Both",2951,17.88887,0.15507,0.01435,0.06327,0.33625,0.24787,0.03622,0.05358,0.02307,0.01879,0.01582,0.00632,0.01054,0.01167,0,0.00668,0.00051
"SLE",2006,"Both",3101,18.28066,0.1477,0.01494,0.06735,0.31525,0.25191,0.02809,0.08318,0.02239,0.01931,0.01517,0.00648,0.01006,0.01177,0,0.00641,0
"SLE",2007,"Both",2903,16.75053,0.15278,0.01719,0.06869,0.34914,0.27059,0.03272,0.01124,0.02303,0.02195,0.01527,0.00724,0.01049,0.01311,5e-05,0.00652,0
"SLE",2008,"Both",3069,17.27079,0.14237,0.01743,0.06991,0.32755,0.26512,0.02858,0.05271,0.02188,0.02348,0.01369,0.00741,0.00996,0.01385,2e-05,0.00603,0
"SLE",2009,"Both",3061,16.83869,0.14019,0.01866,0.07353,0.32597,0.27247,0.02764,0.03744,0.0222,0.02654,0.01308,0.00802,0.01004,0.01548,5e-05,0.00596,0.00273
"SLE",2010,"Both",3042,16.37222,0.14007,0.02014,0.07857,0.3276,0.28223,0.02573,0.01671,0.02326,0.02984,0.013,0.00878,0.01026,0.01724,0,0.00611,0.00044
"SLE",2011,"Both",3097,16.33602,0.13752,0.02097,0.07699,0.32046,0.28399,0.02713,0.01873,0.0246,0.03167,0.01313,0.00932,0.01028,0.01826,4e-05,0.00633,0.00059
"SLE",2012,"Both",3156,16.332,0.13682,0.02119,0.07762,0.31394,0.28869,0.02603,0.01746,0.02623,0.03263,0.01372,0.00983,0.0104,0.0187,5e-05,0.00673,0
"SLE",2013,"Both",3207,16.29511,0.13748,0.02113,0.07481,0.30899,0.29448,0.02891,0.01185,0.02805,0.03288,0.01455,0.01026,0.01057,0.01874,8e-05,0.00723,0
"SLE",2014,"Both",3332,16.58755,0.13596,0.02056,0.07374,0.29976,0.29455,0.02779,0.02515,0.02867,0.03212,0.01501,0.0104,0.01065,0.01811,0,0.00752,0
"SLE",2015,"Both",3388,16.52856,0.13629,0.02024,0.07327,0.29747,0.29864,0.02894,0.01947,0.02937,0.03246,0.01547,0.01087,0.01108,0.01814,4e-05,0.00796,3e-04
"SLE",2016,"Both",3399,16.26905,0.13729,0.01996,0.07949,0.29795,0.30498,0.02393,0.0046,0.03122,0.03356,0.01599,0.01156,0.01184,0.01897,1e-04,0.00857,0
"SLE",2017,"Both",3447,16.20462,0.13028,0.01841,0.07985,0.28188,0.29342,0.01948,0.00524,0.03197,0.03341,0.01563,0.01186,0.01219,0.01935,5e-05,0.00884,0.03815
"SLE",2018,"Both",3469,16.06626,0.1334,0.01888,0.08526,0.28704,0.30355,0.01775,0.00583,0.03669,0.03613,0.01665,0.01325,0.01365,0.02183,1e-04,0.01001,0
"SLE",2019,"Both",3487,15.96909,0.1313,0.01849,0.08494,0.27825,0.30011,0.01671,0.01126,0.0412,0.03701,0.01723,0.01414,0.01463,0.02358,0.00011,0.01088,0.00018
"SLE",2020,"Both",3442,15.62182,0.13158,0.01816,0.08457,0.27418,0.30016,0.01693,0.00541,0.04516,0.03798,0.01796,0.01519,0.0157,0.02512,0.00011,0.01179,0
"SLE",2021,"Both",3419,15.40263,0.13076,0.01799,0.08308,0.26828,0.29574,0.01704,0.01005,0.04851,0.03837,0.01845,0.01614,0.01662,0.02634,4e-05,0.01259,0
"SLV",2000,"Both",254,1.64764,0.03579,0.01313,0.05767,0,0.19284,0,0,0.23962,0.05563,0.05387,0.0493,0.16916,0.06028,0,0.07269,0
"SLV",2001,"Both",367,2.38765,0.0198,0.00406,0.1036,0,0.111,0.00406,0,0.12885,0.04582,0.03139,0.07956,0.16921,0.06727,0,0.02472,0.21066
"SLV",2002,"Both",231,1.51373,0.01926,0.00474,0.07704,0,0.11966,0.00489,0,0.17727,0.07313,0.04322,0.11991,0.24979,0.05794,0,0.05314,0
"SLV",2003,"Both",221,1.46002,0.01077,0.02138,0.07491,0,0.13333,0.01069,0,0.16966,0.06068,0.0266,0.11244,0.25441,0.04904,0,0.07609,0
"SLV",2004,"Both",212,1.4133,0.02091,0,0.08414,0,0.04686,0.00523,0,0.19484,0.0781,0.04726,0.0738,0.28486,0.10183,0,0.06218,0
"SLV",2005,"Both",203,1.37141,0.02863,0,0.06581,0,0.06154,0,0,0.14647,0.10258,0.02274,0.18219,0.23217,0.06036,0,0.06501,0.0325
"SLV",2006,"Both",195,1.33318,0.01584,0.00536,0.10551,0,0.06214,0.01048,0,0.15693,0.09382,0.03631,0.14621,0.22572,0.04865,0,0.0886,0.00444
"SLV",2007,"Both",185,1.29758,0,0.01279,0.0889,0,0.10287,0,0,0.17332,0.08834,0.02587,0.09456,0.22101,0.07152,0,0.10977,0.01105
"SLV",2008,"Both",174,1.26476,0.02743,0,0.06356,0,0.08496,0,0,0.15954,0.11073,0.03345,0.10146,0.24675,0.06887,0,0.09752,0.00573
"SLV",2009,"Both",208,1.57084,0.01376,0,0.09644,0,0.08235,0,0,0.17565,0.07227,0.02774,0.13123,0.16314,0.02257,0,0.09057,0.12428
"SLV",2010,"Both",153,1.20883,0.01483,0.00775,0.06649,0,0.1497,0,0,0.18063,0.08628,0.02148,0.16919,0.16798,0.05797,0,0.07102,0.00668
"SLV",2011,"Both",145,1.18807,0.02271,0,0.0767,0,0.05519,0,0,0.25251,0.06233,0.0494,0.17705,0.11764,0.09332,0,0.0807,0.01246
"SLV",2012,"Both",139,1.17442,0.0198,0.0099,0.08934,0,0.10922,0,0,0.27314,0.06492,0.00996,0.10903,0.15836,0.06906,0,0.07837,0.0089
"SLV",2013,"Both",136,1.17031,0.00952,0,0.09115,0,0.13378,0,0,0.24078,0.05142,0.02703,0.14079,0.13693,0.04605,0,0.12255,0
"SLV",2014,"Both",135,1.17569,0.03021,0.0091,0.06782,0,0.06565,0,0,0.23639,0.16682,0,0.13663,0.14895,0.08264,0,0.05579,0
"SLV",2015,"Both",136,1.18784,0,0,0.07394,0,0.16532,0,0,0.30132,0.06323,0.04145,0.17474,0.07995,0.01325,0,0.07995,0.00685
"SLV",2016,"Both",137,1.20496,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SLV",2017,"Both",139,1.224,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SLV",2018,"Both",141,1.24274,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SLV",2019,"Both",142,1.25778,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SLV",2020,"Both",142,1.26592,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SLV",2021,"Both",140,1.26272,0.01324,0.00303,0.07764,0,0.12158,0,0,0.2595,0.09382,0.02283,0.15072,0.12194,0.04731,0,0.0861,0.00228
"SMR",2000,"Both",0,0.64025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2001,"Both",0,0.59613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2002,"Both",0,0.55694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2003,"Both",0,0.52166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2004,"Both",0,0.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2005,"Both",0,0.46212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2006,"Both",0,0.43567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2007,"Both",0,0.41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2008,"Both",0,0.3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2009,"Both",0,0.37026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2010,"Both",0,0.35285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2011,"Both",0,0.33687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2012,"Both",0,0.32164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2013,"Both",0,0.30788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2014,"Both",0,0.29446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2015,"Both",0,0.28213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2016,"Both",0,0.27056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2017,"Both",0,0.25914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2018,"Both",0,0.24958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2019,"Both",0,0.24099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2020,"Both",0,0.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2021,"Both",0,0.22511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOM",2000,"Both",6450,24.82697,0.20397,6e-04,0.15196,0.02665,0.46078,0.03051,0.00023,0.0308,0.01396,0.03395,0.00644,0.0107,0.00699,0.00026,0.0222,0
"SOM",2001,"Both",6938,24.82697,0.20195,7e-04,0.15321,0.02624,0.46353,0.02833,0.00025,0.0306,0.01435,0.03394,0.00655,0.01066,0.00705,0.00059,0.02206,0
"SOM",2002,"Both",7395,24.82697,0.20102,8e-04,0.15372,0.02446,0.46597,0.02725,0.00014,0.03066,0.01463,0.03419,0.00668,0.01064,0.00707,0.00071,0.02207,0
"SOM",2003,"Both",7729,24.82697,0.20025,0.00089,0.15285,0.02663,0.46505,0.02497,0.00014,0.03053,0.01458,0.0344,0.00676,0.01058,0.00693,0.00345,0.02197,1e-05
"SOM",2004,"Both",8024,24.82697,0.2008,0.00098,0.15307,0.02317,0.46662,0.02226,0.00024,0.0306,0.01453,0.03485,0.00685,0.01058,0.00681,0.0033,0.02203,0.00331
"SOM",2005,"Both",8308,24.81616,0.20145,0.00109,0.15307,0.02648,0.46839,0.02136,0.00025,0.03076,0.01453,0.03544,0.00696,0.01061,0.00674,0.00056,0.0222,0.00013
"SOM",2006,"Both",8554,24.72987,0.20133,0.00113,0.15196,0.02395,0.46734,0.02283,5e-04,0.03117,0.01459,0.03622,0.00714,0.0107,0.00672,0.00072,0.02265,0.00108
"SOM",2007,"Both",8671,24.41968,0.19823,0.00117,0.15147,0.0195,0.46397,0.02417,0.00013,0.03214,0.01511,0.03686,0.00753,0.01096,0.00698,0.00782,0.02368,0.00026
"SOM",2008,"Both",8754,23.87321,0.19787,0.00123,0.15352,0.00888,0.46402,0.02364,0.0012,0.03426,0.01609,0.03822,0.00836,0.01169,0.0075,0.00772,0.0258,0
"SOM",2009,"Both",8702,23.20955,0.19602,0.00128,0.15348,0.00554,0.46046,0.02653,0.00036,0.03674,0.01734,0.03928,0.00942,0.01259,0.00818,0.0045,0.02828,0
"SOM",2010,"Both",9681,25.22627,0.17107,0.00114,0.13502,0.00613,0.42433,0.02625,0.00024,0.03051,0.01541,0.03439,0.00733,0.00977,0.00663,0.10857,0.02172,0.0015
"SOM",2011,"Both",9597,24.43894,0.17094,0.00109,0.13499,0.00443,0.41718,0.02579,0.00117,0.03234,0.01627,0.03491,0.00827,0.01064,0.0071,0.11121,0.02367,0
"SOM",2012,"Both",8304,21.08966,0.19134,0.00121,0.14997,0.00498,0.434,0.03055,0.00038,0.04294,0.02035,0.04027,0.01303,0.01565,0.00996,0.00956,0.03548,0.00034
"SOM",2013,"Both",8244,20.38557,0.19041,0.00115,0.1487,0.00668,0.4199,0.03052,0.00409,0.04508,0.02094,0.0403,0.01426,0.01679,0.01052,0.01088,0.03795,0.00184
"SOM",2014,"Both",8231,19.70351,0.18953,0.00104,0.14797,0.00947,0.42145,0.03026,0.00033,0.04566,0.0211,0.04001,0.01445,0.01697,0.01059,0.01321,0.03795,0
"SOM",2015,"Both",8211,19.04556,0.18863,0.00094,0.14672,0.01199,0.40454,0.03078,0.00043,0.04992,0.0221,0.04026,0.01686,0.01939,0.01181,0.01242,0.04322,0
"SOM",2016,"Both",8193,18.42439,0.18698,0.00088,0.145,0.01046,0.38776,0.03107,0.00666,0.05244,0.02257,0.04009,0.01816,0.0208,0.01247,0.01877,0.04579,1e-04
"SOM",2017,"Both",8255,17.79614,0.18347,0.00077,0.14284,0.01291,0.38147,0.02859,0.00016,0.05453,0.02284,0.03957,0.01939,0.02213,0.01304,0.03019,0.0481,0
"SOM",2018,"Both",8309,17.26295,0.18387,0.00068,0.14245,0.01358,0.37666,0.02912,0.00023,0.05849,0.02352,0.04005,0.02096,0.02393,0.01393,0.02059,0.05134,0.00061
"SOM",2019,"Both",8335,16.68254,0.18433,0.00058,0.14191,0.01241,0.36872,0.02969,0.00315,0.06333,0.02426,0.0407,0.02282,0.02602,0.01498,0.01189,0.05521,0
"SOM",2020,"Both",8373,16.13193,0.18242,0.00054,0.13943,0.01448,0.36209,0.02957,0.00044,0.06767,0.02461,0.04089,0.02437,0.02777,0.01588,0.0115,0.05834,0
"SOM",2021,"Both",8414,15.67304,0.18091,0.00043,0.13727,0.01589,0.35073,0.02946,0.00435,0.07186,0.02491,0.04113,0.02576,0.02933,0.01671,0.0101,0.06114,0
"SRB",2000,"Both",101,1.15604,0,0.01408,0.08659,0,0.02865,0,0,0.25899,0.08599,0.01408,0.18706,0.16853,0.06107,0.01172,0.08324,0
"SRB",2001,"Both",96,1.10247,0,0,0.01039,0,0.08276,0.01036,0,0.20349,0.10345,0.03449,0.18976,0.28194,0.01221,0,0.07115,0
"SRB",2002,"Both",90,1.04518,0,0,0.01587,0,0.03295,0,0,0.17882,0.09732,0.01911,0.24124,0.17326,0.08076,0,0.16067,0
"SRB",2003,"Both",82,0.98683,0,0,0.02013,0,0.0178,0,0,0.21754,0.05187,0,0.3093,0.08783,0.15023,0,0.14531,0
"SRB",2004,"Both",74,0.93074,0,0,0,0,0.04899,0,0,0.11208,0.18037,0,0.32453,0.20077,0.01678,0,0.11648,0
"SRB",2005,"Both",67,0.87798,0.01727,0,0,0,0.04799,0,0,0.24874,0.09049,0,0.19355,0.16774,0.10037,0,0.13386,0
"SRB",2006,"Both",61,0.82981,0,0,0.02823,0,0.01471,0.01406,0,0.23532,0.11249,0.02954,0.20408,0.2359,0.06974,0,0.05594,0
"SRB",2007,"Both",58,0.78662,0,0,0.04013,0,0.01971,0,0,0.30143,0.09997,0.04083,0.24077,0.15293,0.01767,0,0.05249,0.03406
"SRB",2008,"Both",56,0.74819,0,0,0,0,0.02058,0,0,0.27588,0.07147,0.02058,0.26499,0.2116,0.03809,0,0.09682,0
"SRB",2009,"Both",55,0.71452,0,0,0.02376,0,0,0,0,0.31235,0.11119,0.02376,0.21984,0.18992,0,0,0.11918,0
"SRB",2010,"Both",53,0.6841,0,0,0.04274,0,0.04317,0.02131,0,0.27868,0.06502,0,0.23877,0.12677,0.08231,0,0.10123,0
"SRB",2011,"Both",49,0.65696,0,0.02657,0.02385,0,0,0,0,0.2989,0.04326,0.02657,0.27327,0.11704,0.02212,0,0.14935,0.01907
"SRB",2012,"Both",45,0.63249,0,0,0,0,0.02756,0,0,0.27484,0.04059,0.02756,0.31878,0.11023,0.14523,0,0.05521,0
"SRB",2013,"Both",42,0.61054,0,0,0,0,0,0,0,0.33132,0.08394,0,0.27733,0.12798,0.02725,0,0.15218,0
"SRB",2014,"Both",40,0.59059,0,0,0,0,0.02066,0,0,0.3139,0.11809,0,0.41041,0.02907,0.02907,0,0.0788,0
"SRB",2015,"Both",38,0.57218,0,0,0,0,0,0,0,0.39594,0.03264,0,0.45622,0,0.02324,0,0.09196,0
"SRB",2016,"Both",38,0.555,0,0,0,0,0.08935,0,0,0.18147,0.11929,0.02856,0.38137,0.0381,0,0,0.16186,0
"SRB",2017,"Both",37,0.53956,0,0,0.0875,0,0.05102,0,0,0.33524,0.03643,0.03643,0.21134,0.20634,0,0,0.03569,0
"SRB",2018,"Both",37,0.52554,0,0,0.02917,0,0.04679,0,0,0.30422,0.06279,0.02166,0.34964,0.08148,0.00775,0,0.0965,0
"SRB",2019,"Both",36,0.5132,0,0,0.02917,0,0.04679,0,0,0.30422,0.06279,0.02166,0.34964,0.08148,0.00775,0,0.0965,0
"SRB",2020,"Both",36,0.50139,0,0,0.02917,0,0.04679,0,0,0.30422,0.06279,0.02166,0.34964,0.08148,0.00775,0,0.0965,0
"SRB",2021,"Both",35,0.48992,0,0,0.02917,0,0.04679,0,0,0.30422,0.06279,0.02166,0.34964,0.08148,0.00775,0,0.0965,0
"SSD",2000,"Both",4990,25.62959,0.13632,0.00643,0.15317,0.19863,0.31068,0.0469,0.06722,0.01219,0.00738,0.01221,0.00198,0.00824,0.00568,0.02388,0.0091,0
"SSD",2001,"Both",4996,24.83983,0.13479,0.00723,0.15475,0.1946,0.30981,0.04618,0.07811,0.0132,0.00793,0.0125,0.00234,0.00937,0.00642,0.01227,0.0105,0
"SSD",2002,"Both",5083,24.54004,0.12892,0.00783,0.15107,0.18371,0.29803,0.0442,0.10762,0.01389,0.00825,0.01248,0.00267,0.01028,0.00703,0.01222,0.01181,0
"SSD",2003,"Both",4938,23.17092,0.13008,0.00873,0.15576,0.1827,0.30199,0.04483,0.09975,0.01564,0.00908,0.01324,0.00323,0.01191,0.00818,0.00075,0.01413,0
"SSD",2004,"Both",4452,20.13999,0.14027,0.01039,0.17211,0.19453,0.3273,0.04827,0.01276,0.01888,0.01069,0.01497,0.00415,0.01467,0.01015,0.00292,0.01796,0
"SSD",2005,"Both",5176,22.41024,0.11854,0.00957,0.1493,0.16275,0.27825,0.04043,0.15393,0.01772,0.00984,0.01319,0.00414,0.01404,0.0098,0.00082,0.01768,0
"SSD",2006,"Both",4479,18.51427,0.13466,0.01174,0.17363,0.18309,0.31723,0.04526,0.0223,0.02205,0.01207,0.01551,0.00548,0.01789,0.01254,0.00357,0.023,0
"SSD",2007,"Both",4528,17.81888,0.13182,0.01223,0.17362,0.17744,0.31088,0.04347,0.03094,0.02354,0.01268,0.01567,0.00619,0.01952,0.0137,0.00273,0.02556,0
"SSD",2008,"Both",4429,16.61463,0.13317,0.01298,0.17834,0.1773,0.31305,0.0431,0.01062,0.02565,0.01366,0.01628,0.00718,0.02187,0.01531,0.002,0.02906,0.00042
"SSD",2009,"Both",4499,16.26529,0.12539,0.01272,0.1701,0.16476,0.29341,0.04011,0.03567,0.02589,0.01367,0.01576,0.00768,0.02261,0.01581,0.02592,0.0305,0
"SSD",2010,"Both",4504,15.87507,0.12414,0.01308,0.16978,0.16078,0.28771,0.03969,0.05999,0.02768,0.01434,0.01608,0.00862,0.02447,0.01716,0.00279,0.0337,0
"SSD",2011,"Both",4275,14.74034,0.12541,0.01348,0.17261,0.15878,0.28733,0.03735,0.02988,0.02982,0.01497,0.01671,0.00962,0.02656,0.0185,0.02168,0.03731,0
"SSD",2012,"Both",4196,14.21461,0.12844,0.01382,0.18043,0.15723,0.29186,0.02859,0.02717,0.03265,0.01538,0.01765,0.01059,0.02863,0.01965,0.00557,0.04135,0.00099
"SSD",2013,"Both",4122,13.67895,0.13115,0.01397,0.16915,0.15386,0.28713,0.04355,0.00533,0.03471,0.01517,0.01846,0.01114,0.02972,0.01981,0.02046,0.04431,0.00209
"SSD",2014,"Both",4225,13.66565,0.1323,0.01396,0.16824,0.149,0.28551,0.03982,0.00712,0.0352,0.0146,0.01882,0.01123,0.02977,0.01912,0.02997,0.04532,0
"SSD",2015,"Both",4322,13.67277,0.13604,0.01395,0.17146,0.14854,0.29061,0.03776,0.00597,0.03558,0.01444,0.01928,0.01146,0.03013,0.01872,0.01966,0.04641,0
"SSD",2016,"Both",4479,13.70166,0.13799,0.01387,0.17542,0.14872,0.29367,0.03453,0.00628,0.03481,0.01442,0.01915,0.01155,0.03006,0.01832,0.01481,0.04642,0
"SSD",2017,"Both",4631,13.75915,0.13684,0.01361,0.17522,0.14744,0.29149,0.03472,0.00889,0.03376,0.01443,0.01851,0.01147,0.02975,0.01811,0.0203,0.04547,0
"SSD",2018,"Both",4751,13.76985,0.13783,0.01337,0.18606,0.14858,0.29844,0.02553,0.00852,0.03418,0.01483,0.01832,0.01166,0.03017,0.01858,0.00781,0.04612,0
"SSD",2019,"Both",4836,13.69695,0.13717,0.01289,0.19121,0.14716,0.30065,0.02201,0.00219,0.03477,0.01509,0.01814,0.01178,0.03039,0.01899,0.01034,0.04705,0.00019
"SSD",2020,"Both",4915,13.72979,0.13606,0.01237,0.19288,0.14406,0.30106,0.02169,0.00376,0.03569,0.0152,0.01817,0.01188,0.03064,0.01933,0.00886,0.04835,0
"SSD",2021,"Both",5011,14.05772,0.13195,0.01164,0.18921,0.13742,0.29417,0.02124,0.02638,0.0356,0.0149,0.0179,0.01172,0.03002,0.01903,0.01007,0.04862,0.00012
"STP",2000,"Both",40,9.71403,0.09416,0.04762,0.04384,0.14002,0.09851,0.02194,0,0.27823,0.03509,0.02007,0.04023,0.05278,0.07356,0,0.05396,0
"STP",2001,"Both",36,8.85815,0.0958,0.04949,0.04538,0.1605,0.06748,0.02407,0.01499,0.25443,0.04002,0.01714,0.04302,0.05632,0.08227,0,0.04909,0
"STP",2002,"Both",34,8.19797,0.09288,0.06328,0.04397,0.16262,0.04549,0.02516,0.0252,0.24406,0.04293,0.01575,0.04588,0.05792,0.0873,0,0.04755,0
"STP",2003,"Both",31,7.4687,0.08807,0.05952,0.03702,0.14671,0.04171,0.03021,0.02136,0.26148,0.04451,0.01656,0.05073,0.05913,0.09086,0,0.05213,0
"STP",2004,"Both",29,6.89602,0.08019,0.05472,0.02671,0.12024,0.03685,0.0358,0.0329,0.28737,0.04372,0.01825,0.05549,0.05838,0.09009,0,0.05929,0
"STP",2005,"Both",28,6.47103,0.06966,0.0478,0.02124,0.09073,0.03132,0.03371,0.06119,0.31702,0.04047,0.02031,0.05886,0.0551,0.08482,0,0.06776,0
"STP",2006,"Both",26,6.03118,0.06306,0.04278,0.01673,0.04145,0.02725,0.03413,0.08465,0.35195,0.03877,0.02242,0.06341,0.05372,0.08261,0,0.07707,0
"STP",2007,"Both",26,5.54586,0.05971,0.03713,0.02116,0,0.02788,0.02385,0.09993,0.37886,0.03848,0.02383,0.06838,0.05399,0.08258,0,0.08424,0
"STP",2008,"Both",23,4.73212,0.05795,0.03702,0.02306,0.02511,0.02611,0.01929,0.04007,0.40477,0.03884,0.02474,0.07336,0.05524,0.08406,0,0.0904,0
"STP",2009,"Both",22,4.42994,0.05306,0.03319,0.01957,0.04632,0.02228,0.01966,0.06875,0.38632,0.03659,0.02289,0.07184,0.05323,0.0795,0,0.08681,0
"STP",2010,"Both",21,4.10245,0.05178,0.02622,0.01497,0.02838,0.02227,0.02614,0.08893,0.38542,0.03658,0.02224,0.07406,0.05523,0.07973,0,0.08805,0
"STP",2011,"Both",20,3.71891,0.05001,0.02516,0.01332,0.03924,0.0206,0.02817,0.08831,0.37733,0.03598,0.02134,0.07503,0.05767,0.07888,0,0.08897,0
"STP",2012,"Both",18,3.44084,0.04964,0.01881,0.01462,0.00839,0.02139,0.02757,0.11564,0.37281,0.03639,0.02105,0.07815,0.06295,0.07986,0,0.09272,0
"STP",2013,"Both",16,2.89401,0.05105,0.01966,0.01361,0.02086,0.02102,0.03277,0.05109,0.38642,0.03825,0.02174,0.08475,0.07258,0.08471,0,0.10148,0
"STP",2014,"Both",15,2.67769,0.04931,0.01874,0.01228,0,0.01961,0.03532,0.0746,0.37605,0.03767,0.02119,0.08649,0.0797,0.08451,0,0.10452,0
"STP",2015,"Both",16,2.70689,0.04277,0.01674,0.00937,0,0.016,0.03474,0.17181,0.32778,0.03335,0.01851,0.07893,0.07866,0.07587,0,0.09546,0
"STP",2016,"Both",12,2.08069,0.04823,0.00966,0.00986,0,0.01802,0.04256,0.02935,0.38463,0.0383,0.02114,0.0936,0.10067,0.0899,0,0.11408,0
"STP",2017,"Both",10,1.83891,0.04781,0.00983,0.01136,0,0.01699,0.0395,0,0.39444,0.03864,0.02108,0.09721,0.11125,0.09319,0,0.11869,0
"STP",2018,"Both",10,1.69372,0.04603,0.00837,0.01048,0,0.01618,0.03983,0,0.39335,0.03805,0.02033,0.098,0.11634,0.09374,0,0.11928,0
"STP",2019,"Both",9,1.5756,0.04458,0.00655,0.01017,0,0.01454,0.03853,0,0.39493,0.03777,0.01976,0.09917,0.11929,0.09438,0,0.12032,0
"STP",2020,"Both",10,1.51501,0.04271,0.0055,0.00983,0,0.0137,0.03704,0.02464,0.38223,0.03705,0.01889,0.09875,0.1186,0.09269,0,0.11839,0
"STP",2021,"Both",9,1.55628,0.03894,0.00417,0.00833,0,0.01122,0.03463,0.10211,0.34908,0.03454,0.01717,0.09307,0.11045,0.08596,0.00021,0.11011,0
"SUR",2000,"Both",20,1.92484,0.02405,0.0098,0.07051,0,0.10135,0,0,0.17448,0.07105,0.02288,0.16217,0.15571,0.07599,0,0.13202,0
"SUR",2001,"Both",20,1.9037,0.0234,0.0102,0.07018,0,0.09937,0,0,0.17817,0.07232,0.02306,0.16536,0.15194,0.07513,0,0.13086,0
"SUR",2002,"Both",19,1.88416,0.02264,0.02083,0.06972,0,0.08721,0,0,0.18196,0.07362,0.02323,0.1687,0.14811,0.07425,0,0.12972,0
"SUR",2003,"Both",19,1.86691,0.02181,0.02128,0.06918,0,0.08527,0,0,0.18582,0.07495,0.02338,0.17213,0.14425,0.07337,0,0.12858,0
"SUR",2004,"Both",19,1.8497,0.02097,0.02174,0.06862,0,0.08332,0,0,0.18967,0.07627,0.02351,0.17559,0.14042,0.07249,0,0.1274,0
"SUR",2005,"Both",19,1.83254,0.02018,0.03261,0.06808,0,0.07098,0,0,0.1935,0.07759,0.02364,0.179,0.13666,0.07161,0,0.12616,0
"SUR",2006,"Both",20,1.81614,0.01948,0.03297,0.06753,0,0.06917,0,0,0.19734,0.07888,0.02377,0.18232,0.13296,0.07073,0,0.12486,0
"SUR",2007,"Both",20,1.80115,0.01884,0.03333,0.06706,0,0.06737,0,0,0.20112,0.08015,0.02389,0.18556,0.12936,0.06987,0,0.12344,0
"SUR",2008,"Both",20,1.78638,0.01829,0.03333,0.0667,0,0.06597,0,0,0.20475,0.08139,0.02401,0.18867,0.12591,0.06905,0,0.12194,0
"SUR",2009,"Both",20,1.77369,0.01785,0.03488,0.06646,0,0.06302,0,0,0.20827,0.08258,0.02415,0.19161,0.1226,0.06825,0,0.12033,0
"SUR",2010,"Both",20,1.76393,0.01754,0.02439,0.06648,0,0.0722,0,0,0.2115,0.08371,0.0243,0.19431,0.11948,0.06748,0,0.1186,0
"SUR",2011,"Both",20,1.75663,0.01742,0.02632,0.06671,0,0.06902,0,0,0.21453,0.08476,0.02448,0.19669,0.11652,0.06673,0,0.11682,0
"SUR",2012,"Both",19,1.75289,0.01743,0.02817,0.06709,0,0.06599,0,0,0.21747,0.08575,0.02468,0.19882,0.11371,0.06599,0,0.1149,0
"SUR",2013,"Both",19,1.7543,0.01736,0.01471,0.06714,0,0.0778,0,0,0.22065,0.08684,0.02483,0.20112,0.11106,0.06534,0,0.11313,0
"SUR",2014,"Both",19,1.76033,0.01722,0.01515,0.06686,0,0.07535,0,0,0.22416,0.08803,0.02494,0.20356,0.10852,0.06474,0,0.11146,0
