"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"AFG",2016,"Both",3176.84730778514,3.08313742615051,0.0921538498752658,0.00024371362018492,0.0567210606133507,0.00174135178809559,0.0879672063959775,0.0915561631767515,0.00453811805384789,0.0770089226469462,0.0161348405826479,0.0351728453652681,0.0300008758710503,0.0281471066731618,0.0464833327643128,0.278547675000866,0.151545657518504,0.00203728005376716
"AFG",2017,"Both",2968.26029155671,2.84309395301694,0.123080017485627,0.000345904595891005,0.0771692871855607,0.00260267321965545,0.115066542945359,0.122043416452766,0.0127422571418067,0.111158731046012,0.0223516779596113,0.0473453831403461,0.0415871534869322,0.0401689391988304,0.0671720371215092,0,0.208375546459529,0.00879043256056622
"AFG",2018,"Both",2856.67595397176,2.67338190447343,0.118933269757824,0.000357559208410436,0.0726929729017707,0.00202133227862438,0.101516752819319,0.127814795820254,0.0231652143724056,0.117265544067756,0.0223345370740355,0.0460904486571271,0.0417045067562293,0.0416457690539153,0.0705946216272427,0,0.213014698413969,0.000847977191115617
"AFG",2019,"Both",2696.43922771766,2.45369431445448,0.105502999646173,0.000343329291835039,0.0671307839334804,0.00115807557830742,0.0840463000459077,0.112685526098004,0.00108118362944131,0.116777307443298,0.0201471491191002,0.0414623237336886,0.038518465764996,0.0399719201850028,0.0684373078634452,0.0939074491010204,0.207981388109367,0.000848490456934983
"AFG",2020,"Both",2682.57067303587,2.37343156630251,0.0915161121381831,0.000322979914180927,0.0572974922792715,0.000634303964390144,0.0608671313328611,0.105648241165796,0.0262700519004854,0.112802018211629,0.0175342930615332,0.0364519824882558,0.0345848993701722,0.0373850366630807,0.0642264449727096,0.152864695317295,0.200819924781986,0.000774392438170475
"AFG",2021,"Both",2720.73510981261,2.3384923228127,0.0854023718458584,0.000385270075172032,0.0525681859724296,0.00056658152272256,0.0450698901395199,0.10416628694369,0.0671674106783411,0.111590776592126,0.0162712707986984,0.0342008810909188,0.0330832846216165,0.0366303210153931,0.0624177487914623,0.147399844675168,0.20233316699225,0.00074670824463249
"AGO",2000,"Both",17155.6520792517,34.2805420311922,0.115947889545312,0.00283431674176747,0.0877911200147231,0.131076438929743,0.418467095964307,0.0182065287925822,0.153699588097889,0.0130184075759836,0.00814742262519489,0.0161008423048434,0.00233975950104261,0.00695621896618589,0.00389238673578342,0.0155357227703309,0.00557858558899271,0.000407675845318017
"AGO",2001,"Both",15501.5385053263,30.1532394839467,0.128889395944922,0.00378984272266192,0.0970962950227602,0.146138835526467,0.45854904398202,0.0193107042587541,0.0634611149357689,0.0158206284500568,0.00999245869557207,0.0182564611604825,0.00303677127048515,0.00827669739782447,0.00482067113386399,0.0153715970524815,0.00675739912703865,0.00043208331883768
"AGO",2002,"Both",15618.4063527992,29.5555143050411,0.129767397782083,0.00458977682820317,0.0977718841676364,0.147579846829642,0.450885594734045,0.017157975533914,0.0760161156816051,0.0176379788371729,0.0111964026796435,0.0188571309271348,0.00362939583249309,0.00892307080621369,0.00546343244583093,0.0029933129705528,0.00748412257674391,4.65613670882137e-05
"AGO",2003,"Both",14976.3266730094,27.5473099980819,0.135952421637011,0.00565883156726351,0.100294125366965,0.152793593647521,0.456239360649156,0.017074081320526,0.047849079086559,0.0205826596008841,0.0130521124602424,0.0202737141645481,0.00456586495913527,0.0100404845416876,0.00646716188660745,0.000385080362705808,0.0086803827741297,9.10459750612609e-05
"AGO",2004,"Both",13993.2615294848,24.9866549625042,0.145611576151915,0.00707545330557756,0.0992212503139751,0.164474302453604,0.463589922052715,0.021859248516292,7.30273818077231e-05,0.024592694981033,0.0151791153402392,0.022393600327597,0.00590236131837024,0.011597106384459,0.00769495162768222,0.000105329921548907,0.0103963231208361,0.000233736802343396
"AGO",2005,"Both",13675.0146370575,23.6608441017058,0.149357084132972,0.00839702418579679,0.0939469995128414,0.165099097481052,0.44739325605129,0.0246826876830903,0.000818406335046926,0.0284798540267124,0.016655594374922,0.0239760602015544,0.00735794757338254,0.012912058598562,0.00871442383905742,6.43532585593463e-05,0.0121451527451582,0
