"ISO3","Year","AgeLow","AgeUp","Sex","Deaths1","Rate1","Deaths2","Rate2"
"FRA",2016,15,19,"M",571,1.44442146008092,571,1.44442146008092
"FRA",2017,15,19,"M",568,1.42241226505655,568,1.42241226505655
"FRA",2018,15,19,"M",568,1.41509420569335,568,1.41509420569335
"FRA",2019,15,19,"M",563,1.3993572416207,563,1.3993572416207
"FRA",2020,15,19,"M",559,1.39153461190445,559,1.39153461190445
"FRA",2021,15,19,"M",547,1.36183809196857,547,1.36183809196857
"FSM",2000,15,19,"M",11,8.16585793506256,11,8.16585793506256
"FSM",2001,15,19,"M",12,8.04273081971727,12,8.04273081971727
"FSM",2002,15,19,"M",11,7.93913325796544,11,7.93913325796544
"FSM",2003,15,19,"M",11,7.86042160809816,11,7.86042160809816
"FSM",2004,15,19,"M",10,7.84590833674688,10,7.84590833674688
"FSM",2005,15,19,"M",10,7.83865236786127,10,7.83865236786127
"FSM",2006,15,19,"M",10,7.83253265073352,10,7.83253265073352
"FSM",2007,15,19,"M",10,7.85090040137421,10,7.85090040137421
"FSM",2008,15,19,"M",10,7.82088422310651,10,7.82088422310651
"FSM",2009,15,19,"M",10,7.77428891395742,10,7.77428891395742
"FSM",2010,15,19,"M",10,7.7134472077932,10,7.7134472077932
"FSM",2011,15,19,"M",9,7.63231386756001,9,7.63231386756001
"FSM",2012,15,19,"M",10,7.56751544601295,10,7.56751544601295
"FSM",2013,15,19,"M",10,7.47187585072902,10,7.47187585072902
"FSM",2014,15,19,"M",10,7.36120171331119,10,7.36120171331119
"FSM",2015,15,19,"M",10,7.25278321920811,10,7.25278321920811
"FSM",2016,15,19,"M",9,7.13535359542432,9,7.13535359542432
"FSM",2017,15,19,"M",9,7.00909946870898,9,7.00909946870898
"FSM",2018,15,19,"M",8,6.88327832518239,8,6.88327832518239
"FSM",2019,15,19,"M",8,6.76537974160512,8,6.76537974160512
"FSM",2020,15,19,"M",8,6.67593394104513,8,6.67593394104513
"FSM",2021,15,19,"M",7,6.59697215184213,7,6.59697215184213
"GAB",2000,15,19,"M",152,11.0375057713861,152,11.0375057713861
"GAB",2001,15,19,"M",156,10.9607962923187,156,10.9607962923187
"GAB",2002,15,19,"M",162,11.0258970795109,162,11.0258970795109
"GAB",2003,15,19,"M",167,11.030885276961,167,11.030885276961
"GAB",2004,15,19,"M",171,11.0520354358984,171,11.0520354358984
"GAB",2005,15,19,"M",176,11.0168930412487,176,11.0168930412487
"GAB",2006,15,19,"M",179,10.9285845441999,179,10.9285845441999
"GAB",2007,15,19,"M",181,10.8155671357363,181,10.8155671357363
"GAB",2008,15,19,"M",183,10.6705997712485,183,10.6705997712485
"GAB",2009,15,19,"M",182,10.4602927450088,182,10.4602927450088
"GAB",2010,15,19,"M",181,10.2183558799855,181,10.2183558799855
"GAB",2011,15,19,"M",182,10.0775806881402,182,10.0775806881402
"GAB",2012,15,19,"M",181,9.91978750325705,181,9.91978750325705
"GAB",2013,15,19,"M",180,9.72260775261543,180,9.72260775261543
"GAB",2014,15,19,"M",180,9.53988517781863,180,9.53988517781863
"GAB",2015,15,19,"M",179,9.34237205705927,179,9.34237205705927
"GAB",2016,15,19,"M",178,9.1564286857434,178,9.1564286857434
"GAB",2017,15,19,"M",178,8.95880458407769,178,8.95880458407769
"GAB",2018,15,19,"M",177,8.75594130704606,177,8.75594130704606
"GAB",2019,15,19,"M",177,8.56582009446588,177,8.56582009446588
"GAB",2020,15,19,"M",176,8.34622377196673,176,8.34622377196673
"GAB",2021,15,19,"M",176,8.16781147967907,176,8.16781147967907
"GBR",2000,15,19,"M",1069,2.87549038531667,1069,2.87549038531667
"GBR",2001,15,19,"M",1069,2.84319317500923,1069,2.84319317500923
"GBR",2002,15,19,"M",1054,2.76136202912453,1054,2.76136202912453
"GBR",2003,15,19,"M",1037,2.67402252088924,1037,2.67402252088924
"GBR",2004,15,19,"M",1008,2.56219481358036,1008,2.56219481358036
"GBR",2005,15,19,"M",1008,2.52935866562625,1008,2.52935866562625
"GBR",2006,15,19,"M",998,2.47304269727891,998,2.47304269727891
"GBR",2007,15,19,"M",975,2.39472934758241,975,2.39472934758241
"GBR",2008,15,19,"M",925,2.26491687706771,925,2.26491687706771
"GBR",2009,15,19,"M",858,2.10258640622277,858,2.10258640622277
"GBR",2010,15,19,"M",765,1.88403041978742,765,1.88403041978742
"GBR",2011,15,19,"M",718,1.7805567047432,718,1.7805567047432
"GBR",2012,15,19,"M",677,1.68976202316951,677,1.68976202316951
"GBR",2013,15,19,"M",641,1.60474501314658,641,1.60474501314658
"GBR",2014,15,19,"M",612,1.5425571667053,612,1.5425571667053
"GBR",2015,15,19,"M",605,1.5404159551524,605,1.5404159551524
"GBR",2016,15,19,"M",606,1.56321741304582,606,1.56321741304582
"GBR",2017,15,19,"M",602,1.57945815033331,602,1.57945815033331
"GBR",2018,15,19,"M",598,1.58613094944815,598,1.58613094944815
"GBR",2019,15,19,"M",589,1.56762884516991,589,1.56762884516991
"GBR",2020,15,19,"M",590,1.56234098669273,590,1.56234098669273
"GBR",2021,15,19,"M",593,1.54472649507697,593,1.54472649507697
"GEO",2000,15,19,"M",122,3.66426362879116,122,3.66426362879116
"GEO",2001,15,19,"M",119,3.5983270065018,119,3.5983270065018
"GEO",2002,15,19,"M",111,3.32579984268658,111,3.32579984268658
"GEO",2003,15,19,"M",100,2.97432109326812,100,2.97432109326812
"GEO",2004,15,19,"M",91,2.66882498435849,91,2.66882498435849
"GEO",2005,15,19,"M",88,2.51987820817776,88,2.51987820817776
"GEO",2006,15,19,"M",90,2.56919173395365,90,2.56919173395365
"GEO",2007,15,19,"M",96,2.75389480217594,96,2.75389480217594
"GEO",2008,15,19,"M",103,3.01015196537268,134,3.90171635459035
"GEO",2009,15,19,"M",106,3.2191150360969,106,3.2191150360969
"GEO",2010,15,19,"M",100,3.24549674688045,100,3.24549674688045
"GEO",2011,15,19,"M",87,3.07040377821322,87,3.07040377821322
"GEO",2012,15,19,"M",78,2.95741960800501,78,2.95741960800501
"GEO",2013,15,19,"M",79,3.16848536951589,79,3.16848536951589
"GEO",2014,15,19,"M",87,3.62322883036106,87,3.62322883036106
"GEO",2015,15,19,"M",94,4.01660135548123,94,4.01660135548123
"GEO",2016,15,19,"M",94,4.0807261107107,94,4.0807261107107
"GEO",2017,15,19,"M",88,3.9050384027174,88,3.9050384027174
"GEO",2018,15,19,"M",81,3.67761188676481,81,3.67761188676481
"GEO",2019,15,19,"M",78,3.54608026707243,78,3.54608026707243
"GEO",2020,15,19,"M",79,3.65295598029273,79,3.65295598029273
"GEO",2021,15,19,"M",89,4.07312972921109,89,4.07312972921109
"GHA",2000,15,19,"M",2566,10.7118762757043,2566,10.7118762757043
"GHA",2001,15,19,"M",2597,10.628471071646,2597,10.628471071646
"GHA",2002,15,19,"M",2640,10.6066318528017,2640,10.6066318528017
"GHA",2003,15,19,"M",2669,10.5911110279096,2669,10.5911110279096
"GHA",2004,15,19,"M",2685,10.5366742996952,2685,10.5366742996952
"GHA",2005,15,19,"M",2722,10.5263419502664,2722,10.5263419502664
"GHA",2006,15,19,"M",2725,10.4165507027104,2725,10.4165507027104
"GHA",2007,15,19,"M",2738,10.3524353135912,2738,10.3524353135912
"GHA",2008,15,19,"M",2734,10.2401535806352,2734,10.2401535806352
"GHA",2009,15,19,"M",2727,10.1344560332379,2727,10.1344560332379
"GHA",2010,15,19,"M",2707,10.0007112028026,2707,10.0007112028026
"GHA",2011,15,19,"M",2715,9.98077381880038,2715,9.98077381880038
"GHA",2012,15,19,"M",2716,9.92733993473189,2716,9.92733993473189
"GHA",2013,15,19,"M",2726,9.86131841548851,2726,9.86131841548851
"GHA",2014,15,19,"M",2759,9.8092093522893,2759,9.8092093522893
"GHA",2015,15,19,"M",2785,9.67180457693362,2785,9.67180457693362
"GHA",2016,15,19,"M",2837,9.56873663822064,2837,9.56873663822064
