"ISO3","Year","Sex","HIV"
"BRA",2003,"Male",21.0841927620476
"BRA",2004,"Male",22.9455025457288
"BRA",2005,"Male",25.7307399898632
"BRA",2006,"Male",28.4838998211091
"BRA",2007,"Male",30.4729520865533
"BRA",2008,"Male",33.7330522218618
"BRA",2009,"Male",37.3917418006011
"BRA",2010,"Male",41.6338815789474
"BRA",2011,"Male",43.259842519685
"BRA",2012,"Male",43.9710279752807
"BRA",2013,"Male",44.4541275234859
"BRA",2014,"Male",44.5138508777785
"BRA",2015,"Male",42.5373493975904
"BRA",2016,"Male",39.7242446672498
"BRA",2017,"Male",36.0686986626841
"BRA",2018,"Male",34.0371236078647
"BRA",2019,"Male",32.017969956479
"BRA",2020,"Male",30.5151295786883
"BRA",2021,"Male",29.5094282923898
"BRB",2000,"Male",0.12303
"BRB",2001,"Male",0.16383
"BRB",2002,"Male",0.1683
"BRB",2003,"Male",0.11856
"BRB",2004,"Male",0.061182
"BRB",2005,"Male",0.051354
"BRB",2006,"Male",0.07273
"BRB",2007,"Male",0.08786
"BRB",2008,"Male",0.09845
"BRB",2009,"Male",0.0879
"BRB",2010,"Male",0.0804177777777778
"BRB",2011,"Male",0.07014
"BRB",2012,"Male",0.10045
"BRB",2013,"Male",0.0893025
"BRB",2014,"Male",0.09697625
"BRB",2015,"Male",0.1176875
"BRB",2016,"Male",0.1167825
"BRB",2017,"Male",0.1088475
"BRB",2018,"Male",0.0997125
"BRB",2019,"Male",0.0990375
"BRB",2020,"Male",0.117814285714286
"BRB",2021,"Male",0.147514285714286
"BRN",2000,"Male",3.69230769230769e-05
"BRN",2001,"Male",8.75e-05
"BRN",2002,"Male",2e-04
"BRN",2003,"Male",0.000268333333333333
"BRN",2004,"Male",0.00013
"BRN",2005,"Male",0.000101538461538462
"BRN",2006,"Male",0.000129230769230769
"BRN",2007,"Male",0.000125714285714286
"BRN",2008,"Male",0.000135714285714286
"BRN",2009,"Male",0.000135
"BRN",2010,"Male",9.6e-05
"BRN",2011,"Male",9.6e-05
"BRN",2012,"Male",0.000112
"BRN",2013,"Male",0.000149333333333333
"BRN",2014,"Male",0.000163333333333333
"BRN",2015,"Male",0.000156
"BRN",2016,"Male",3e-04
"BRN",2017,"Male",0.00024
"BRN",2018,"Male",0.000235714285714286
"BRN",2019,"Male",0.000353571428571429
"BRN",2020,"Male",0.000978461538461539
"BRN",2021,"Male",0.00196923076923077
"BTN",2000,"Male",0.0155295774647887
"BTN",2001,"Male",0.0208063768115942
"BTN",2002,"Male",0.0261007352941176
"BTN",2003,"Male",0.0323463636363636
"BTN",2004,"Male",0.0375641538461539
"BTN",2005,"Male",0.0437914285714286
"BTN",2006,"Male",0.0493377049180328
"BTN",2007,"Male",0.0550677966101695
"BTN",2008,"Male",0.064125
"BTN",2009,"Male",0.0760990566037736
"BTN",2010,"Male",0.0890908
"BTN",2011,"Male",0.10457170212766
"BTN",2012,"Male",0.130756590909091
"BTN",2013,"Male",0.13792
"BTN",2014,"Male",0.157685
"BTN",2015,"Male",0.183325789473684
"BTN",2016,"Male",0.18928
"BTN",2017,"Male",0.17382
"BTN",2018,"Male",0.141225882352941
"BTN",2019,"Male",0.115924242424242
"BTN",2020,"Male",0.102504838709677
"BTN",2021,"Male",0.092308
"BWA",2000,"Male",28.6504854368932
"BWA",2001,"Male",29.2067307692308
"BWA",2002,"Male",31.7142857142857
"BWA",2003,"Male",34.4142857142857
"BWA",2004,"Male",37.2233009708738
"BWA",2005,"Male",37.0746268656716
"BWA",2006,"Male",38.7715736040609
"BWA",2007,"Male",39.5897435897436
"BWA",2008,"Male",43.3846153846154
"BWA",2009,"Male",47.3756345177665
"BWA",2010,"Male",50.2295918367347
"BWA",2011,"Male",57.1782178217822
"BWA",2012,"Male",60.4754901960784
"BWA",2013,"Male",63.2766990291262
"BWA",2014,"Male",65.4784688995215
"BWA",2015,"Male",62.41
"BWA",2016,"Male",63.4974874371859
"BWA",2017,"Male",63.0362694300518
"BWA",2018,"Male",60.4
"BWA",2019,"Male",57.6271186440678
"BWA",2020,"Male",52.8571428571429
"BWA",2021,"Male",47.8012422360248
"CAF",2000,"Male",26.7492795389049
"CAF",2001,"Male",27.8342541436464
"CAF",2002,"Male",29.306868867083
"CAF",2003,"Male",32.9333333333333
"CAF",2004,"Male",37.4013961605585
"CAF",2005,"Male",42.3913043478261
"CAF",2006,"Male",47.5436473638721
"CAF",2007,"Male",52.0128424657534
"CAF",2008,"Male",54.0481418918919
"CAF",2009,"Male",53.5468227424749
"CAF",2010,"Male",59.4453781512605
"CAF",2011,"Male",66.587786259542
"CAF",2012,"Male",74.2925989672978
"CAF",2013,"Male",75.1475694444444
"CAF",2014,"Male",73.585237258348
"CAF",2015,"Male",66.8581687612208
"CAF",2016,"Male",66.0497237569061
"CAF",2017,"Male",74.692380056444
"CAF",2018,"Male",76.9051724137931
"CAF",2019,"Male",67.6758034026465
"CAF",2020,"Male",58.2402234636872
"CAF",2021,"Male",49.5807940904894
"CAN",2000,"Male",0.795170987306065
"CAN",2001,"Male",0.760925323741007
"CAN",2002,"Male",0.655732158590308
"CAN",2003,"Male",0.529064514200299
"CAN",2004,"Male",0.55666085106383
"CAN",2005,"Male",0.573211851851852
"CAN",2006,"Male",0.599270109546166
"CAN",2007,"Male",0.629420413354531
"CAN",2008,"Male",0.639010274636511
"CAN",2009,"Male",0.606243261943987
"CAN",2010,"Male",0.43109586846543
"CAN",2011,"Male",0.449167930434783
"CAN",2012,"Male",0.470268021778584
"CAN",2013,"Male",0.418803992322457
"CAN",2014,"Male",0.15989262605042
"CAN",2015,"Male",0.0639841805225653
"CAN",2016,"Male",0.0694213043478261
"CAN",2017,"Male",0.0948278220858896
"CAN",2018,"Male",0.1189728
"CAN",2019,"Male",0.140219719298246
"CAN",2020,"Male",0.125696496350365
"CAN",2021,"Male",0.0924669172932331
"CHE",2000,"Male",0.0349700787401575
"CHE",2001,"Male",0.0386127868852459
"CHE",2002,"Male",0.042461186440678
"CHE",2003,"Male",0.0471555263157895
"CHE",2004,"Male",0.0510741818181818
"CHE",2005,"Male",0.0534212264150943
"CHE",2006,"Male",0.0546000980392157
"CHE",2007,"Male",0.0534444444444444
"CHE",2008,"Male",0.0513487368421053
"CHE",2009,"Male",0.04625
"CHE",2010,"Male",0.0432412790697674
"CHE",2011,"Male",0.0414
"CHE",2012,"Male",0.03705
"CHE",2013,"Male",0.0341490277777778
"CHE",2014,"Male",0.03456
"CHE",2015,"Male",0.0308606060606061
"CHE",2016,"Male",0.028111875
"CHE",2017,"Male",0.0198432786885246
"CHE",2018,"Male",0.0101349152542373
"CHE",2019,"Male",0.00576631578947368
"CHE",2020,"Male",0.005988
"CHE",2021,"Male",0.00605207547169811
"CHL",2000,"Male",2.66486486486486
"CHL",2001,"Male",1.80762250453721
"CHL",2002,"Male",1.80762250453721
"CHL",2003,"Male",1.81090909090909
"CHL",2004,"Male",1.78909090909091
"CHL",2005,"Male",1.79197080291971
"CHL",2006,"Male",1.80183486238532
"CHL",2007,"Male",1.81918819188192
"CHL",2008,"Male",1.8659217877095
"CHL",2009,"Male",2.84774436090226
"CHL",2010,"Male",2.82251908396947
"CHL",2011,"Male",2.7431906614786
"CHL",2012,"Male",2.65338645418327
"CHL",2013,"Male",2.60493827160494
"CHL",2014,"Male",2.64102564102564
"CHL",2015,"Male",2.68070953436807
"CHL",2016,"Male",2.71034482758621
"CHL",2017,"Male",2.77142857142857
"CHL",2018,"Male",1.90147783251232
"CHL",2019,"Male",1.96428571428571
"CHL",2020,"Male",2.05305039787798
"CHL",2021,"Male",2.11538461538462
"CHN",2000,"Male",15.6846839860411
"CHN",2001,"Male",17.1771051360489
"CHN",2002,"Male",18.4643542637784
"CHN",2003,"Male",19.2873362445415
"CHN",2004,"Male",19.7545498212094
"CHN",2005,"Male",20.2600409513309
"CHN",2006,"Male",19.4752389226759
"CHN",2007,"Male",18.4344355758267
"CHN",2008,"Male",16.7066428117966
"CHN",2009,"Male",15.3583669354839
"CHN",2010,"Male",14.9648108145774
"CHN",2011,"Male",14.7582126253506
"CHN",2012,"Male",14.80820487112
"CHN",2013,"Male",15.6714719271624
"CHN",2014,"Male",14.6716981132075
"CHN",2015,"Male",14.7108176537755
"CHN",2016,"Male",13.849753054328
"CHN",2017,"Male",13.7990580847724
"CHN",2018,"Male",14.6242152466368
"CHN",2019,"Male",15.517127837791
"CHN",2020,"Male",17.2378215005334
"CHN",2021,"Male",18.1186019746805
"CIV",2000,"Male",36.1465157832043
"CIV",2001,"Male",50.0146561443066
"CIV",2002,"Male",66.9566148901982
