"ISO3","Year","Sex","HIV"
"CAF",2012,"Both",87.0951882845188
"CAF",2013,"Both",87.0303352847259
"CAF",2014,"Both",89.7653230259525
"CAF",2015,"Both",91.6086956521739
"CAF",2016,"Both",89.083150298086
"CAF",2017,"Both",90.9367759020192
"CAF",2018,"Both",86.8341362697867
"CAF",2019,"Both",77.5682773109244
"CAF",2020,"Both",70.3389532841588
"CAF",2021,"Both",60.8636363636364
"CAN",2000,"Both",2.3367198838897
"CAN",2001,"Both",2.37878787878788
"CAN",2002,"Both",1.94936708860759
"CAN",2003,"Both",1.98039215686275
"CAN",2004,"Both",1.96994991652755
"CAN",2005,"Both",1.94557823129252
"CAN",2006,"Both",1.93006993006993
"CAN",2007,"Both",1.44043321299639
"CAN",2008,"Both",1.44905660377358
"CAN",2009,"Both",0.9800796812749
"CAN",2010,"Both",1
"CAN",2011,"Both",0.513574660633484
"CAN",2012,"Both",0.528708133971292
"CAN",2013,"Both",0.423491775
"CAN",2014,"Both",0.321207772020725
"CAN",2015,"Both",0.320851229946524
"CAN",2016,"Both",0.324566666666667
"CAN",2017,"Both",0.282349695290859
"CAN",2018,"Both",0.237965166666667
"CAN",2019,"Both",0.188124444444444
"CAN",2020,"Both",0.136573033707865
"CAN",2021,"Both",0.0833931623931624
"CHE",2000,"Both",0.42983568
"CHE",2001,"Both",0.467213114754098
"CHE",2002,"Both",0.474576271186441
"CHE",2003,"Both",0.469565217391304
"CHE",2004,"Both",0.464285714285714
"CHE",2005,"Both",0.459263888888889
"CHE",2006,"Both",0.401492307692308
"CHE",2007,"Both",0.350629306930693
"CHE",2008,"Both",0.32990375
"CHE",2009,"Both",0.310069565217391
"CHE",2010,"Both",0.275795348837209
"CHE",2011,"Both",0.18212025
"CHE",2012,"Both",0.119956756756757
"CHE",2013,"Both",0.061308
"CHE",2014,"Both",0.0185712121212121
"CHE",2015,"Both",0.018986875
"CHE",2016,"Both",0.0137645161290323
"CHE",2017,"Both",0.008481
"CHE",2018,"Both",0.00520603448275862
"CHE",2019,"Both",0.00442086206896552
"CHE",2020,"Both",0.00406421052631579
"CHE",2021,"Both",0.004038
